Year,tech_do
2016,Haskell
2016,C#; SQL; SQL Server
2016,Matlab; R; Visual Basic
2016,"Arduino / Raspberry Pi; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; LAMP; PHP; SQL"
2016,JavaScript; Python
2016,Java; JavaScript; LAMP; SQL; SQL Server
2016,C#; SharePoint; SQL; SQL Server; Visual Basic
2016,Java; SQL
2016,Android; C#; JavaScript; SQL; SQL Server; Swift
2016,
2016,Java; JavaScript; PHP; Python; SQL
2016,C++; JavaScript; Node.js; SQL
2016,Android; Arduino / Raspberry Pi; C; C++; Java; PHP; Python; SQL
2016,JavaScript; PHP; Python; SQL
2016,iOS; SQL; Swift
2016,C++; Matlab; Python
2016,Android; C; C++; C#; Java; JavaScript; Node.js; SQL Server
2016,C; iOS; JavaScript; Python; Swift
2016,C#; Java; JavaScript; Node.js
2016,JavaScript
2016,JavaScript; PHP; SQL
2016,C++; C#; Objective-C; Python
2016,Java
2016,C++; Python; R
2016,C; C++; JavaScript; MongoDB; Python; SQL
2016,Arduino / Raspberry Pi; C; C++; JavaScript; Node.js; PHP; SQL
2016,JavaScript; Perl
2016,C++; Python; SQL
2016,Ruby
2016,
2016,C#; SQL; SQL Server; Visual Basic
2016,Android; Arduino / Raspberry Pi; Java; JavaScript; PHP; SQL
2016,C#; JavaScript; SQL Server; Visual Basic
2016,Arduino / Raspberry Pi; C#; Java; JavaScript; SQL
2016,C#; SQL
2016,
2016,C; JavaScript; LAMP; PHP; Python
2016,LAMP; PHP; Ruby
2016,Java; JavaScript; SQL
2016,C; C++; JavaScript; Python
2016,Arduino / Raspberry Pi; JavaScript; LAMP; Perl; PHP; SQL
2016,AngularJS; LAMP; MongoDB; PHP; SQL; SQL Server
2016,"Cloud (AWS, GAE, Azure, etc.); JavaScript; LAMP; PHP; SQL; WordPress"
2016,AngularJS; Java; JavaScript; MongoDB; Python; WordPress
2016,AngularJS; Node.js; PHP; WordPress
2016,C#; Java; SQL
2016,Android; C#; iOS; Java; JavaScript; Node.js; PHP; Python; ReactJS; Redis; Swift
2016,Java; JavaScript; MongoDB; Python; Redis; SQL
2016,"Android; Arduino / Raspberry Pi; AngularJS; C; C++; C#; Cassandra; CoffeeScript; Cordova; Clojure; Cloud (AWS, GAE, Azure, etc.); Dart; F#; Go; Hadoop; Haskell; iOS; Java; JavaScript; LAMP; Matlab; MongoDB; Node.js; Objective-C; Perl; PHP; Python; R; ReactJS; Redis; Ruby; Rust; Salesforce; Scala; SharePoint; Spark; SQL; SQL Server; Swift; Visual Basic; Windows Phone; WordPress"
2016,Android; Java; JavaScript; LAMP; MongoDB; Node.js; Perl; PHP; Python; SQL
2016,C
2016,"AngularJS; C; C++; C#; Cloud (AWS, GAE, Azure, etc.); Hadoop; Java; JavaScript; Node.js; PHP; SQL; SQL Server; Swift; WordPress"
2016,Android; JavaScript
2016,PHP
2016,C; C++; Python
2016,CoffeeScript; JavaScript; LAMP; Node.js; Perl; PHP; Python; Ruby; SQL
2016,Go; iOS; Java; JavaScript; LAMP; Objective-C; PHP; Ruby; SQL; SQL Server; Swift; Visual Basic
2016,Android; C; C++; Go; Haskell; Java; JavaScript; MongoDB; Node.js; Objective-C; Perl; PHP; Python; Redis; Ruby; SQL
2016,
2016,JavaScript; Node.js; PHP; SQL
2016,Android; Java
2016,Android; C#; Java; Windows Phone
2016,C; C#
2016,iOS; Objective-C; Swift
2016,C; C++
2016,Android; Java; JavaScript; LAMP; PHP
2016,Android; C; C++; Go; JavaScript; Python
2016,Arduino / Raspberry Pi; C; C++; Python
2016,Android
2016,"Arduino / Raspberry Pi; AngularJS; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; Node.js; ReactJS; Redis; Ruby; SQL"
2016,"C#; Cloud (AWS, GAE, Azure, etc.); JavaScript"
2016,Java; JavaScript; SQL
2016,Python
2016,iOS; Objective-C; Swift
2016,Android; C++
2016,JavaScript; LAMP; PHP; Python; SQL
2016,Java; MongoDB; Python; R; SQL; SQL Server
2016,iOS; JavaScript; Objective-C; PHP; Swift; WordPress
2016,C
2016,AngularJS; JavaScript; Node.js; PHP; Python; SQL
2016,Android; C#; iOS; JavaScript; Objective-C
2016,C; Matlab
2016,C#; SQL; Visual Basic
2016,C#; Java; JavaScript; PHP; SQL; SQL Server; Visual Basic
2016,Java; Matlab; Node.js; Python; SQL
2016,Android; C++; C#
2016,C
2016,"C++; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; Python; SQL"
2016,C++; iOS; JavaScript; PHP; SQL; WordPress
2016,Android; JavaScript
2016,"C#; Cassandra; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); Java; Python; Redis; Ruby; Scala; Spark; SQL; SQL Server"
2016,C; C++; iOS; Objective-C; Python; Ruby; SQL; Swift
2016,C++; Swift
2016,Android; C; C#; Objective-C
2016,
2016,
2016,JavaScript; PHP; SQL
2016,Java; Scala
2016,C#; SQL; SQL Server; Visual Basic
2016,C#; JavaScript; LAMP; PHP; Redis; SQL
2016,Java; Python
2016,C++; iOS; Python
2016,
2016,Android; Java; Matlab; Python
2016,SQL; SQL Server
2016,Haskell
2016,Objective-C
2016,JavaScript
2016,
2016,AngularJS; Java; JavaScript; SQL
2016,AngularJS; JavaScript; MongoDB; Node.js; Python; SQL
2016,Java; SQL
2016,Java; Python; Ruby
2016,"Cloud (AWS, GAE, Azure, etc.); JavaScript; LAMP; PHP"
2016,AngularJS; JavaScript; LAMP; Python; SQL; WordPress
2016,Android; C; C++; Python; Rust; SQL
2016,"C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; Perl"
2016,Android; C++; iOS; Scala; Swift
2016,Android; Arduino / Raspberry Pi; Java; Perl; Ruby; SQL
2016,C; C++; Rust
2016,Android; AngularJS; C++; Cordova; Java; JavaScript; Matlab; SharePoint; SQL; Visual Basic
2016,AngularJS; CoffeeScript; MongoDB; Ruby
2016,Android; Python; Redis; SQL
2016,"Android; AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); Go; Java; JavaScript; LAMP; Node.js; PHP; Redis; SQL; SQL Server; WordPress"
2016,JavaScript; Python
2016,Android; iOS; Java; Objective-C; Ruby; SQL; Swift
2016,C++; C#; Perl; Python; SQL; SQL Server
2016,Android; C#; iOS; JavaScript
2016,C#; PHP; SQL; SQL Server
2016,Arduino / Raspberry Pi; JavaScript; Python; R; SQL
2016,Matlab; Python; R
2016,"Cassandra; Cloud (AWS, GAE, Azure, etc.); JavaScript; Python; Swift"
2016,Java; JavaScript; Scala; SQL; WordPress
2016,C
2016,Java; Perl
2016,AngularJS; C; JavaScript; MongoDB; Node.js; Python
2016,iOS; Swift
2016,"C++; Clojure; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; Node.js; ReactJS; Scala; SQL"
2016,C++; C#; SQL; SQL Server
2016,Android; C; C#; Haskell; iOS; Java; JavaScript; LAMP; Node.js; Ruby; SQL; Swift
2016,C; iOS; Objective-C; Swift
2016,Android; C#; Java
2016,C#; JavaScript; SharePoint; SQL
2016,AngularJS; Java; JavaScript; MongoDB
2016,Android; iOS; Java; JavaScript; Objective-C; PHP; SQL
2016,C#; Java; Ruby
2016,Android; C; C++; CoffeeScript; Java; JavaScript; Node.js; PHP; Ruby; SQL
2016,
2016,Android; Arduino / Raspberry Pi; JavaScript; Python
2016,
2016,Perl
2016,C++; Swift
2016,C; Python
2016,CoffeeScript; iOS; JavaScript; Objective-C; Python; Redis; Ruby; Rust; SQL
2016,JavaScript; Perl
2016,AngularJS; Java; JavaScript
2016,Haskell; JavaScript; Python
2016,JavaScript
2016,C#; JavaScript; PHP
2016,
2016,Cassandra; Haskell
2016,Android; C#; Java; Salesforce; WordPress
2016,Android; Java; Python
2016,Java; JavaScript; Ruby; SQL
2016,"C#; Cloud (AWS, GAE, Azure, etc.); iOS; Objective-C; Windows Phone"
2016,Arduino / Raspberry Pi; C++; iOS; Objective-C; Ruby
2016,
2016,Java; Visual Basic
2016,AngularJS; CoffeeScript; iOS; JavaScript; MongoDB; Node.js; Objective-C; ReactJS; Swift
2016,Java
2016,Android; C++; Java; Python; Visual Basic
2016,"AngularJS; C; C++; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; Python; Redis; SQL; SQL Server"
2016,Java; JavaScript; SQL; SQL Server
2016,C#; PHP
2016,Android; Java
2016,"C#; Cloud (AWS, GAE, Azure, etc.); iOS; Node.js; Objective-C; Windows Phone"
2016,
2016,Android; Java; JavaScript; MongoDB; Node.js
2016,"AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; Python; Redis; SQL; SQL Server; WordPress"
2016,Java; JavaScript
2016,JavaScript; LAMP; PHP; SQL; WordPress
2016,PHP
2016,Cassandra; Hadoop; Java; Python; Spark; SQL
2016,C; C++; C#; Haskell; Python
2016,C#; JavaScript; SQL; SQL Server; Visual Basic
2016,"Android; Cloud (AWS, GAE, Azure, etc.); Java"
2016,JavaScript; Swift
2016,
2016,
2016,AngularJS; C#; JavaScript; SQL; SQL Server; Visual Basic
2016,Arduino / Raspberry Pi; PHP; Ruby
2016,C#; JavaScript; PHP
2016,C; C++; C#; JavaScript; Matlab; Python
2016,Android; Arduino / Raspberry Pi; C#; iOS; Java; Objective-C; Swift
2016,JavaScript
2016,C; C++; LAMP; PHP; Python; SQL; SQL Server
2016,JavaScript; PHP
2016,
2016,Android; Java; JavaScript; SQL
2016,
2016,C; Java; Python
2016,
2016,AngularJS; JavaScript; PHP; Ruby; SQL; WordPress
2016,Android; Java
2016,JavaScript; PHP; Redis; SQL
2016,Android; Java
2016,AngularJS; JavaScript; MongoDB; Node.js; ReactJS
2016,C#; JavaScript; SQL Server
2016,Android; AngularJS; Cordova; Go; JavaScript; MongoDB; Node.js; PHP; ReactJS; SQL
2016,Java; Scala
2016,C#; SQL; SQL Server
2016,Android; iOS; Objective-C; Swift
2016,Arduino / Raspberry Pi; C; C++; C#; CoffeeScript; iOS; JavaScript; Node.js; Objective-C; Swift
2016,C++; JavaScript; PHP; SQL
2016,JavaScript; PHP; SQL
2016,Java; SQL
2016,C; C++; Python
2016,C#; Java; SQL Server
2016,Android; Java; Python; R
2016,Hadoop; Java; LAMP; PHP; Python; SQL; WordPress
2016,"C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; SQL Server"
2016,Android; C#; Java; JavaScript; PHP; Python; SQL
2016,JavaScript; PHP; SQL
2016,JavaScript; Node.js; Python
2016,JavaScript; PHP; SQL
2016,Java; Python; SQL
2016,Android; Java; Python
2016,Python
2016,JavaScript; PHP; Python
2016,Java; JavaScript; LAMP; PHP; SQL; SQL Server
2016,Android; iOS; Java; JavaScript; Objective-C; ReactJS; SQL; Swift
2016,Android; Java; JavaScript; Ruby; SQL
2016,Android; Java; JavaScript; Node.js
2016,Java; PHP; SharePoint; SQL; SQL Server; WordPress
2016,Android
2016,JavaScript; Ruby; Visual Basic
2016,Java; JavaScript; SQL; SQL Server
2016,JavaScript; LAMP; PHP; SQL
2016,Java; JavaScript; LAMP; PHP; SQL
2016,JavaScript; PHP; Redis; SQL
2016,
2016,
2016,WordPress
2016,C++; JavaScript; Node.js; Python; Ruby
2016,
2016,Android; C; C++; JavaScript; PHP; Redis; SQL
2016,
2016,Android; C++; C#
2016,
2016,Android; C++; Objective-C
2016,
2016,LAMP; Python; Redis; SQL
2016,C#; JavaScript; SQL
2016,C++; SQL Server
2016,Android; Arduino / Raspberry Pi; C++; Java; JavaScript; Node.js; PHP; SQL
2016,
2016,AngularJS; Java
2016,
2016,C++
2016,C; C++; C#; Java; JavaScript; Visual Basic
2016,C; C++; C#
2016,
2016,
2016,"Cloud (AWS, GAE, Azure, etc.); Python"
2016,
2016,Android; AngularJS; C++; Cordova; JavaScript; Node.js; PHP
2016,Android; AngularJS; C; Java; JavaScript; Python; SQL
2016,"C++; Cloud (AWS, GAE, Azure, etc.); iOS; LAMP; Objective-C; PHP; SQL"
2016,
2016,Android; C; C++; C#; iOS; Java; Matlab; Objective-C
2016,Android; Java
2016,C++
2016,C#; PHP
2016,
2016,
2016,Android; C; C++; C#; iOS; Objective-C; Windows Phone
2016,C; C++; C#; Python
2016,C; C++; C#
2016,Android; C; C++; C#; iOS
2016,
2016,
2016,
2016,
2016,Android; C; C++; C#; iOS
2016,C++; C#
2016,
2016,
2016,C; C++; iOS; Objective-C
2016,Android; C#; JavaScript; Node.js; PHP
2016,C; C++; C#
2016,C++; SQL
2016,Android; C++; iOS
2016,
2016,C++; C#
2016,Arduino / Raspberry Pi; AngularJS; Java; JavaScript; Python; Ruby; SQL
2016,"C++; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; Python; Redis; SQL; SQL Server"
2016,C++; Java; PHP
2016,Android; Arduino / Raspberry Pi; C; C++; C#; iOS; Java; Objective-C
2016,JavaScript; MongoDB; Node.js; Redis
2016,
2016,"Android; AngularJS; C; C++; C#; Cloud (AWS, GAE, Azure, etc.); Go; Java; JavaScript; MongoDB; Node.js; Python; Redis; Ruby; SQL; SQL Server"
2016,Android; C#
2016,Android; C++; C#; iOS; Java; JavaScript; Node.js; Objective-C; SQL
2016,
2016,C++; C#
2016,Android; C; C++; C#; Java; Python; Redis; SQL; Visual Basic
2016,C++; C#
2016,C++; PHP
2016,
2016,
2016,
2016,C++; Python; Redis; SQL
2016,"C; C++; C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; Python"
2016,C; C++; C#; Python
2016,Android; Arduino / Raspberry Pi; C; C++; iOS; Java; PHP
2016,
2016,C; Python; Ruby
2016,C++; C#
2016,C; C++; Python
2016,
2016,C++
2016,C++; Hadoop; Java; Matlab
2016,Android; C++; Java; JavaScript; R
2016,C; Go; Python
2016,C#; JavaScript
2016,Java
2016,JavaScript; Node.js; PHP; Python; ReactJS; Ruby
2016,
2016,JavaScript; LAMP; PHP
2016,
2016,Java; JavaScript; SQL
2016,C++
2016,
2016,Arduino / Raspberry Pi; C; Java; Python; SQL
2016,
2016,Android; Java; JavaScript
2016,Java
2016,Android; C; C++; Python
2016,Android; Java; JavaScript; PHP; SQL
2016,iOS; Objective-C
2016,JavaScript; PHP
2016,Android; Java; Scala
2016,
2016,JavaScript; Ruby; Scala; Spark
2016,PHP; Python; Ruby
2016,C++; Java; JavaScript; SQL
2016,AngularJS; C#; Redis; Ruby
2016,iOS; Objective-C; Swift
2016,Android; Java; JavaScript; ReactJS; SQL
2016,Java; JavaScript; SQL
2016,JavaScript
2016,Android; Java; LAMP; PHP
2016,Android; C++; Java; JavaScript; PHP; Python; SQL
2016,C#; Java; Node.js; SQL
2016,Android; Java; JavaScript; Node.js
2016,"Android; C#; Cassandra; Cloud (AWS, GAE, Azure, etc.); Hadoop; Java; JavaScript; LAMP; PHP; R; Spark; SQL; SQL Server; WordPress"
2016,Android; Java; Python
2016,Android; C; Java; JavaScript; Node.js
2016,Android; C; C++; Java
2016,
2016,Android; C++; PHP; Python
2016,AngularJS; CoffeeScript; JavaScript; MongoDB; Node.js
2016,Python
2016,JavaScript
2016,Android; Arduino / Raspberry Pi; C#; iOS; Java; JavaScript; SQL
2016,Android; Java; JavaScript; PHP; SQL; WordPress
2016,Java
2016,Android; C#; Java; JavaScript; SQL; SQL Server
2016,Android; Arduino / Raspberry Pi; C++; C#; iOS; Java; JavaScript; Python; Ruby; SQL; SQL Server; Swift; Windows Phone
2016,AngularJS; JavaScript; SQL Server; Visual Basic
2016,C#; JavaScript; PHP; SQL
2016,C#; iOS; Java; SQL; SQL Server; Swift
2016,C#; Cordova; Go; JavaScript; SQL; SQL Server
2016,C#; JavaScript; SQL; SQL Server
2016,Python; SQL
2016,JavaScript; Node.js; Ruby
2016,C#; JavaScript; SQL; SQL Server
2016,Android; C++; C#; Java; JavaScript; MongoDB; Node.js
2016,AngularJS; CoffeeScript; JavaScript; MongoDB; Node.js; Ruby
2016,JavaScript; Ruby; SQL
2016,iOS; Objective-C; Swift
2016,C#; F#; LAMP; Scala; SQL
2016,C#; SQL
2016,Java; SQL
2016,JavaScript; PHP
2016,iOS; Objective-C
2016,Arduino / Raspberry Pi; C; JavaScript; LAMP; PHP; SQL; WordPress
2016,C; C++; C#; Java; JavaScript; LAMP; SQL; SQL Server; Visual Basic
2016,C#; SharePoint
2016,PHP; SQL Server
2016,C; C++; C#; PHP; SQL
2016,JavaScript; Node.js; SQL
2016,PHP; SQL
2016,JavaScript; PHP; SQL Server
2016,C++; C#; JavaScript; LAMP; MongoDB; Node.js; PHP; SQL
2016,JavaScript; LAMP; PHP; SQL
2016,Android; C#; Java; JavaScript; MongoDB; Node.js; Python
2016,PHP; SQL; WordPress
2016,SQL
2016,Dart; JavaScript; Python
2016,C++; PHP
2016,
2016,Node.js; PHP; WordPress
2016,JavaScript; PHP; SQL
2016,JavaScript; LAMP; Node.js; PHP; Python; Redis; SQL
2016,Arduino / Raspberry Pi; JavaScript; LAMP; Matlab; PHP
2016,Android; C; C++; C#
2016,
2016,CoffeeScript; JavaScript; Node.js; PHP; Redis; Ruby; SQL
2016,"C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; LAMP; Node.js; Perl; PHP; Python; SQL"
2016,Android
2016,"Arduino / Raspberry Pi; C; C++; Cloud (AWS, GAE, Azure, etc.); JavaScript; Python"
2016,Java; JavaScript; PHP
2016,AngularJS; C#; JavaScript; SQL Server
2016,Android; Java
2016,
2016,Android; C++; C#; iOS; Java; Matlab; Objective-C; SQL; SQL Server; Visual Basic
2016,Android; C++; C#; iOS; Java; Matlab; Objective-C; SQL; SQL Server; Visual Basic
2016,C++; Java; PHP; SQL; SQL Server; Visual Basic; WordPress
2016,AngularJS; C; iOS; JavaScript; Matlab; Node.js; Objective-C; PHP; SQL; SQL Server; Swift; WordPress
2016,Android; C#; Java; JavaScript; SQL; SQL Server
2016,C#; JavaScript; SQL Server
2016,C
2016,Android; Java; JavaScript; PHP; SQL
2016,Java; JavaScript; SQL
2016,"Arduino / Raspberry Pi; C#; Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; LAMP; MongoDB; Objective-C; PHP; Python; SQL; SQL Server; Swift; WordPress"
2016,AngularJS; Java; JavaScript; PHP; SQL
2016,
2016,Android; Arduino / Raspberry Pi; C; C++; C#; Java; PHP; SQL; SQL Server; WordPress
2016,C; C++; Java; JavaScript; PHP; SQL; SQL Server; Visual Basic
2016,C#; JavaScript; SQL; SQL Server
2016,C++; JavaScript; PHP; Python; SQL
2016,C#; SQL; SQL Server
2016,
2016,PHP; Python
2016,Android; C++; C#; Java; PHP; SQL
2016,JavaScript; Ruby
2016,Ruby
2016,Android; AngularJS; Java; JavaScript; SQL
2016,Android; C#; iOS; Java; MongoDB
2016,Java; JavaScript
2016,Arduino / Raspberry Pi; C++; Java; JavaScript; Matlab; PHP; Ruby
2016,SQL
2016,AngularJS; C#; JavaScript; SQL Server
2016,
2016,JavaScript; PHP
2016,Node.js
2016,JavaScript; PHP
2016,JavaScript; PHP; SQL
2016,WordPress
2016,JavaScript; Python
2016,JavaScript; PHP; Python
2016,Hadoop; JavaScript; LAMP; PHP; Python; ReactJS; Redis; SQL
2016,Java
2016,
2016,Java; JavaScript; PHP
2016,C#; JavaScript; SQL; SQL Server
2016,Android; C#; F#; SQL
2016,
2016,Java; JavaScript; SQL
2016,JavaScript; LAMP; Node.js; PHP; Python; Redis; SQL; WordPress
2016,C#; JavaScript; SQL Server
2016,JavaScript; PHP; SQL
2016,
2016,
2016,Node.js
2016,"C#; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; SQL; SQL Server"
2016,AngularJS; C#; JavaScript; SQL; Windows Phone
2016,JavaScript
2016,C; C++; Objective-C; Swift
2016,Arduino / Raspberry Pi; JavaScript; PHP; Python; SQL
2016,Android; C#; F#; JavaScript; MongoDB; Python
2016,JavaScript; PHP; SQL
2016,Node.js; PHP
2016,Java
2016,C#; JavaScript; SQL Server
2016,Python
2016,Android; C; C++; C#; iOS; Java; JavaScript; MongoDB; Node.js; Objective-C; PHP; SQL; SQL Server; Visual Basic; Windows Phone
2016,AngularJS; C#; Python; SQL Server; Visual Basic
2016,JavaScript; MongoDB; R; WordPress
2016,AngularJS; C#; JavaScript; SQL; SQL Server; Windows Phone
2016,AngularJS; C#; JavaScript; Ruby
2016,Java; JavaScript; PHP; SQL; SQL Server
2016,
2016,"AngularJS; Cloud (AWS, GAE, Azure, etc.); JavaScript; LAMP; MongoDB; PHP; Salesforce; SQL; WordPress"
2016,C#; JavaScript; SQL Server
2016,C#; Visual Basic
2016,Java; JavaScript; Scala
2016,
2016,Java; JavaScript; Objective-C; SQL
2016,JavaScript; PHP; WordPress
2016,JavaScript; PHP; SQL
2016,"Android; Arduino / Raspberry Pi; AngularJS; C; C#; Cloud (AWS, GAE, Azure, etc.); Go; Java; JavaScript; LAMP; Matlab; PHP; ReactJS; Redis; SQL; WordPress"
2016,Java; JavaScript
2016,C++; C#; SQL Server
2016,Java; JavaScript
2016,Android; Java; PHP; SQL
2016,JavaScript; Node.js; PHP
2016,C++; Python
2016,R
2016,"AngularJS; C++; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; PHP; ReactJS; SQL; SQL Server"
2016,JavaScript; PHP
2016,AngularJS; C#; JavaScript; ReactJS; SQL Server
2016,JavaScript; PHP; SQL
2016,
2016,Java; JavaScript; SQL
2016,JavaScript; WordPress
2016,Python; SQL
2016,"Cassandra; Cloud (AWS, GAE, Azure, etc.); LAMP; Perl; PHP; Redis; SQL; SQL Server; WordPress"
2016,Java; SQL; SQL Server
2016,C#; SQL; SQL Server
2016,C#; JavaScript; SQL; SQL Server
2016,
2016,Arduino / Raspberry Pi; C++; C#; JavaScript; SQL; SQL Server; Visual Basic
2016,C#; JavaScript; Python; SQL Server
2016,C#; JavaScript; ReactJS; SQL
2016,Android; C; C++; C#; iOS; Java; JavaScript; Objective-C; Swift
2016,C; C++; Python
2016,Android
2016,C#; JavaScript; SQL; SQL Server
2016,C#; SQL; SQL Server
2016,Java
2016,JavaScript; PHP
2016,C#; Redis; SQL Server
2016,Python; SQL
2016,C#; JavaScript; SQL
2016,C#; JavaScript; Python; SQL; SQL Server
2016,Android; C; C++; C#; iOS; Java; JavaScript; Objective-C; SQL; SQL Server; Swift; Windows Phone
2016,Java; SQL
2016,C++; Java; LAMP; PHP; Python; SQL; SQL Server
2016,AngularJS; Java; Node.js; Python
2016,Java
2016,Android; C#; Java
2016,C++; Java
2016,
2016,Android; Go; iOS; SQL
2016,Arduino / Raspberry Pi; Java; JavaScript; MongoDB; PHP; Python; Redis; SQL; WordPress
2016,
2016,Java; JavaScript; LAMP; SQL
2016,Android; Java
2016,C; PHP
2016,JavaScript; PHP
2016,C; C++
2016,AngularJS; Java; JavaScript; SQL
2016,C#; JavaScript
2016,C; iOS; Objective-C; Swift
2016,AngularJS; Java; JavaScript; PHP
2016,Python; Redis; SQL
2016,C; C++; C#; PHP
2016,"AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; SQL; SQL Server"
2016,
2016,Java; Python; Ruby; SQL
2016,C#; JavaScript; SQL Server
2016,AngularJS; C#; Hadoop; Java; JavaScript; SQL; SQL Server
2016,C++
2016,AngularJS; C#; JavaScript; SQL Server
2016,Android; Java; MongoDB; SQL; SQL Server; WordPress
2016,iOS; Objective-C; WordPress
2016,JavaScript; PHP; WordPress
2016,Java
2016,C
2016,"AngularJS; Cloud (AWS, GAE, Azure, etc.); Perl; PHP; Python; Ruby; SQL; WordPress"
2016,
2016,C++
2016,JavaScript; PHP; SQL
2016,Android; Java; PHP
2016,
2016,C++; C#
2016,Java; JavaScript; PHP; SQL
2016,Go; JavaScript; ReactJS; Ruby
2016,Swift
2016,C#; JavaScript; PHP; Ruby
2016,
2016,Android; AngularJS; Java; LAMP; MongoDB; PHP
2016,"Android; Arduino / Raspberry Pi; AngularJS; C; C++; C#; Cassandra; CoffeeScript; Cordova; Clojure; Cloud (AWS, GAE, Azure, etc.); Dart; F#; Go; Hadoop; Haskell; iOS; Java; JavaScript; LAMP; Matlab; MongoDB; Node.js; Objective-C; Perl; PHP; Python; R; ReactJS; Redis; Ruby; Rust; Salesforce; Scala; SharePoint; Spark; SQL; SQL Server; Swift; Visual Basic; Windows Phone; WordPress"
2016,C++; Java; SQL; Visual Basic
2016,AngularJS; JavaScript; PHP; WordPress
2016,Android; Java; JavaScript
2016,Android
2016,Java; JavaScript; SQL Server; Visual Basic
2016,Android; JavaScript; LAMP; Python
2016,Android; C; C++; C#; Java; JavaScript; PHP; Python
2016,C++; Java
2016,"Android; C++; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; PHP; Python; SQL"
2016,SQL
2016,iOS; JavaScript; Objective-C; Swift
2016,C#; JavaScript; Salesforce; SharePoint; SQL Server; Visual Basic
2016,Android; Go; Java; JavaScript; Python
2016,
2016,C#; Java; PHP; SQL
2016,"AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; LAMP; Node.js; PHP; Ruby; SQL; WordPress"
