Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,C++; JavaScript; Objective-C; SQL,,,
2017,JavaScript; PHP,,Redis; MySQL,
2017,Java; JavaScript,,,Android
2017,C#; JavaScript; PHP; SQL; Swift,AngularJS; Node.js; Xamarin,MySQL; SQLite,WordPress
2017,,,,
2017,,,,
2017,Go; Java; JavaScript; Python,Node.js; React,,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C; Hack; Haskell; Java; Python; Rust; Scala; TypeScript,React,Redis; SQLite,Android; Linux Desktop
2017,C++; C#; PHP; SQL; VB.NET,.NET Core,SQL Server; MySQL; Oracle,Windows Desktop; Mac OS; SharePoint; WordPress; Microsoft Azure
2017,,,,
2017,Go; Lua; Perl,,MySQL; PostgreSQL; SQLite,Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; Java; SQL; VB.NET,,,
2017,Matlab; Python; VBA,,,Windows Desktop
2017,Python; R; VBA,,SQL Server,
2017,JavaScript; PHP; R; SQL,,SQL Server; MySQL,WordPress
2017,C; C++; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,MySQL; SQLite,Android; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi
2017,C#,.NET Core,,Windows Desktop
2017,,,,
2017,,,,
2017,C++; Java; JavaScript; Matlab; Objective-C; PHP; Python; SQL; Visual Basic 6,AngularJS; Hadoop; Node.js,SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Mainframe; Amazon Web Services (AWS)
2017,Go; JavaScript; PHP; Python,,MySQL; SQLite,Linux Desktop; Raspberry Pi
2017,C,,,
2017,JavaScript; PHP; SQL,Node.js,MySQL,WordPress; Microsoft Azure
2017,C#; Java; JavaScript; Lua; PHP; Python; SQL; TypeScript,AngularJS; Hadoop; Node.js; React; Spark; .NET Core,MongoDB; MySQL; PostgreSQL; Oracle,Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C++; C#; JavaScript; SQL,Node.js; Xamarin; .NET Core,SQL Server; SQLite,Android; Windows Desktop; Linux Desktop
2017,,,,
2017,Assembly; C; Python,,,
2017,C#; Python,Xamarin,,Android; Windows Desktop
2017,C++; Erlang; JavaScript; Lua; Python,Node.js; Cordova,SQLite,Android; Windows Desktop; Raspberry Pi
2017,Java; Python; R,,,
2017,Java; JavaScript; SQL,,MySQL,
2017,C++; CoffeeScript; Java; JavaScript; PHP; Python; SQL; TypeScript,AngularJS; Hadoop; Node.js; React; Cordova,MongoDB; SQL Server; MySQL; SQLite,Android; Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,C++; Java; JavaScript; Perl; PHP; Python; Ruby; SQL; VB.NET; VBA,,MySQL; PostgreSQL,Android; iOS; Windows Desktop; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C; Groovy; Java; JavaScript; PHP; SQL,AngularJS; Node.js,SQL Server; MySQL,Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,Python; R; Ruby,,MySQL; PostgreSQL; SQLite,Linux Desktop; Mac OS
2017,C; JavaScript; PHP; Python; R; Ruby; TypeScript,AngularJS; Node.js,MongoDB; MySQL; PostgreSQL; SQLite,Android; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,Assembly; C; C++; Java; JavaScript; Lua; Python,,,Android; iOS; Windows Desktop; Mac OS
2017,Smalltalk; SQL,Hadoop,Cassandra; MongoDB; MySQL; PostgreSQL; SQLite,Android; Windows Desktop; Linux Desktop; Salesforce; SharePoint; WordPress; Mainframe; Amazon Web Services (AWS); Microsoft Azure
2017,C#; Python; SQL,,SQL Server; MySQL; SQLite,Windows Desktop; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; PHP; R; SQL; VBA,AngularJS,MySQL,WordPress
2017,C#; JavaScript; Perl; PHP; Python; SQL,AngularJS; Node.js,MongoDB; SQL Server; MySQL; SQLite,Android; SharePoint; WordPress
2017,C#; Java; Python,,,Android; Windows Desktop; Linux Desktop
2017,C#; Java; Perl; Python; SQL,,SQL Server; Oracle,
2017,JavaScript; Python,AngularJS,PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,Python,,PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,Java,,Oracle,Windows Desktop; Linux Desktop
2017,,,,
2017,Assembly; C; PHP; Python,,MySQL,Amazon Web Services (AWS)
2017,,,,
2017,C; C++; C#; JavaScript; SQL,AngularJS; Node.js; .NET Core,MongoDB; SQL Server,Windows Desktop; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,,,,
2017,C#,Cordova,MySQL,
2017,,,,
2017,C++; C#; JavaScript; SQL; TypeScript,AngularJS,MongoDB; Redis; SQL Server,Windows Desktop; Microsoft Azure
2017,,,,
2017,C#; JavaScript; Perl; SQL; VB.NET; VBA,Node.js; .NET Core,SQL Server,Windows Desktop
2017,,,,
2017,Groovy; Java; JavaScript; Scala; SQL,AngularJS; Node.js,Cassandra; Redis; PostgreSQL,Linux Desktop; Raspberry Pi
2017,C++; Java; VB.NET,,,
2017,,,,
2017,Java; JavaScript; Python,.NET Core,MySQL,
2017,C; C++; C#; Groovy; Java; Python; Ruby; SQL; Swift,AngularJS; Cordova,MongoDB; SQL Server; MySQL; SQLite,iOS; Mac OS; Amazon Web Services (AWS)
2017,Java,,,
2017,C#; Java; JavaScript; Perl; PHP; Python; SQL; Swift,.NET Core,SQL Server; MySQL; Oracle; SQLite,Android; Windows Desktop
2017,Assembly; C; C++; Go; Groovy; Java; JavaScript; Lua; Objective-C; PHP; Python; Rust; TypeScript,AngularJS; React,Cassandra; MySQL; PostgreSQL,Android; iOS; Mac OS
2017,C#,.NET Core,SQL Server,Windows Desktop
2017,Java; JavaScript,,MySQL; Oracle,Android; Windows Desktop; Linux Desktop
2017,JavaScript; PHP; SQL,,MongoDB; MySQL,Amazon Web Services (AWS)
2017,C++; C#; JavaScript; Matlab; Python; R; SQL; TypeScript,AngularJS; Node.js; React; .NET Core,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Windows Desktop; Raspberry Pi
2017,JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; React,MySQL,Windows Desktop
2017,Java; Python; R; SQL,,PostgreSQL,
2017,JavaScript; PHP; Ruby; SQL,AngularJS; Node.js,MongoDB; MySQL; SQLite,Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,Java; JavaScript; Matlab; Objective-C; Perl; Python; Ruby; SQL,,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,iOS; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; SharePoint; Mainframe
2017,PHP; SQL,,MySQL,Windows Desktop
2017,,,,
2017,C; C++; JavaScript; SQL,AngularJS; Cordova,MySQL; Oracle,Android; Windows Desktop; Linux Desktop; Mac OS; WordPress
2017,Java; JavaScript; PHP; R,,MySQL; PostgreSQL,Android; Arduino
2017,C; C++; C#; Java; JavaScript; PHP; Python; SQL,.NET Core,MySQL; Oracle,Windows Desktop; Arduino
2017,,,,
2017,PHP,,MySQL,Linux Desktop; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,Python; R; SQL,,MongoDB; MySQL,
2017,C#; CoffeeScript; Go; JavaScript; Objective-C; PHP; Python; Ruby; TypeScript,AngularJS; Node.js; React; Cordova; Xamarin; Firebase; .NET Core,MongoDB; Redis; MySQL; PostgreSQL,iOS; WordPress; Microsoft Azure
2017,C; C#; JavaScript; PHP; Python; SQL; VB.NET,.NET Core,SQL Server; MySQL,Windows Desktop; Linux Desktop; Raspberry Pi
2017,Java; JavaScript; Matlab; PHP; SQL,AngularJS; Cordova,MySQL,Linux Desktop; Mac OS
2017,C#; SQL; VB.NET,Node.js; Firebase,SQL Server; Oracle,Windows Desktop; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript,,SQL Server,
2017,Assembly; C; Java; JavaScript; PHP; Python; SQL,,SQL Server; MySQL; SQLite,Android; Linux Desktop; Mac OS; Raspberry Pi
2017,C#; JavaScript; SQL,AngularJS; Node.js,SQL Server; Oracle,Windows Desktop
2017,JavaScript,Node.js,,Amazon Web Services (AWS)
2017,Elixir; JavaScript; PHP; Python; Ruby; SQL,,Redis; SQL Server; MySQL; PostgreSQL,Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,C++; C#; JavaScript; PHP; Python; SQL,AngularJS; Node.js; Xamarin; .NET Core,SQL Server; Oracle,iOS; Windows Desktop; SharePoint; Microsoft Azure
2017,C; C++; C#; Java; JavaScript; PHP; Ruby; SQL,,,WordPress
2017,C#; Java; JavaScript; SQL,,SQL Server; MySQL,Amazon Web Services (AWS)
2017,Java; JavaScript,,PostgreSQL,Windows Desktop; WordPress
2017,C#; Java; JavaScript; PHP; SQL; VB.NET; VBA,Node.js; React,Redis; SQL Server; Oracle,Windows Desktop; Salesforce; Microsoft Azure
2017,,,,
2017,,,,
2017,C; C++; Python,,,Linux Desktop; Raspberry Pi
2017,JavaScript; Perl; PHP; Ruby; SQL,,SQL Server; MySQL,
2017,C#; JavaScript; SQL,React,SQL Server; Oracle,SharePoint
2017,C++; C#; Groovy; Java; JavaScript,,,Windows Desktop; Amazon Web Services (AWS)
2017,C; Java; Python; SQL,Node.js; React; Spark; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL,Android; Linux Desktop; Mac OS
2017,Java; JavaScript; SQL,,PostgreSQL,Linux Desktop
2017,Java; JavaScript; PHP; SQL,,SQL Server; Oracle,
2017,C#; SQL; VB.NET; VBA; Visual Basic 6,.NET Core,SQL Server; Oracle; SQLite,Windows Desktop; Microsoft Azure
2017,C#; JavaScript; SQL; VB.NET,.NET Core,SQL Server,Windows Desktop
2017,,,,
2017,C; C++; Groovy; Matlab; Python,,SQLite,Linux Desktop
2017,Java; JavaScript; SQL,AngularJS,PostgreSQL; Oracle,Linux Desktop
2017,Java; SQL,,Oracle,Windows Desktop
2017,Java; Scala,,MongoDB,
2017,Objective-C,,MongoDB,iOS
2017,C; C++; C#; Lua,.NET Core,,Windows Desktop; Linux Desktop
2017,JavaScript; PHP; SQL,,MongoDB; Redis; MySQL; PostgreSQL,Linux Desktop; WordPress
2017,Java; JavaScript,,SQL Server,
2017,JavaScript; PHP; Ruby; SQL; Swift,,MySQL; PostgreSQL,iOS; Mac OS; WordPress
2017,,,,
2017,JavaScript; PHP; SQL,Node.js; Cordova,MySQL,Android; iOS; WordPress
2017,JavaScript; PHP,AngularJS; Node.js,MongoDB; MySQL,WordPress
2017,C; C#; Haskell; Java; JavaScript; Python,.NET Core,SQL Server; Oracle,Android; Windows Desktop; Linux Desktop; Raspberry Pi
2017,C; C++; Perl; Python,.NET Core,SQL Server; PostgreSQL,Windows Desktop; Linux Desktop
2017,Java; PHP; SQL,,,Linux Desktop
2017,C#; JavaScript,AngularJS,SQL Server,Windows Desktop; Microsoft Azure
2017,,,,
2017,Clojure,Hadoop,MongoDB; PostgreSQL,
2017,C++; C#; Matlab; Python,.NET Core,MySQL; SQLite,Windows Desktop
2017,C#; Java; JavaScript; SQL,.NET Core,SQL Server; MySQL,Windows Desktop; WordPress
2017,,,,
2017,Java; Python,,PostgreSQL,
2017,C#; Objective-C; Python; Swift,Firebase,SQLite,iOS; WordPress
2017,C++; Python,,,
2017,,,,
2017,JavaScript; PHP; Python; SQL,,MySQL,Android
2017,,,,
2017,C++; Python,,,Linux Desktop; Arduino; Raspberry Pi
2017,C#; R; SQL; VBA,,SQL Server; MySQL; PostgreSQL,
2017,C++; C#; Java; JavaScript; Objective-C; Ruby; SQL; TypeScript,AngularJS; Xamarin; .NET Core,PostgreSQL; Oracle; SQLite,iOS
2017,R; SQL; VBA,,SQL Server; MySQL,
2017,C++; Go; Java; JavaScript; Swift,Node.js,MongoDB,iOS
2017,JavaScript; PHP; Python,AngularJS; React,MongoDB; MySQL; PostgreSQL,Salesforce; WordPress
2017,C#; JavaScript; SQL,AngularJS; Node.js; .NET Core,SQL Server; PostgreSQL,Windows Desktop
2017,C#; Clojure; Python; TypeScript,Node.js; .NET Core,SQL Server,Windows Desktop; Arduino; SharePoint; Microsoft Azure
2017,JavaScript; PHP; SQL,,MySQL,Windows Desktop; Raspberry Pi; WordPress; Microsoft Azure
2017,,,,
2017,,,,
2017,C#,Xamarin; .NET Core,SQL Server; PostgreSQL,iOS; Amazon Web Services (AWS)
2017,,,,Mainframe
2017,C; C++; Haskell; Java; PHP; SQL,,Oracle,Linux Desktop
2017,,,,
2017,C#; JavaScript; SQL; VB.NET,.NET Core,SQL Server; MySQL,
2017,JavaScript; Python; SQL,,SQLite,
2017,C#; JavaScript; PHP; Python; TypeScript,AngularJS; .NET Core,MySQL; Oracle,Android; Linux Desktop; WordPress
2017,JavaScript; PHP; SQL,,MySQL,iOS; Mac OS; SharePoint
2017,C; Java; JavaScript; SQL,Node.js; .NET Core,Redis; SQL Server; MySQL; SQLite,Windows Phone; Windows Desktop; SharePoint; Microsoft Azure
2017,Java; JavaScript; Python; SQL,AngularJS,MySQL; PostgreSQL,Windows Desktop; Linux Desktop
2017,Assembly; C; C#; Java; JavaScript; VB.NET,.NET Core,,Raspberry Pi
2017,JavaScript; PHP; SQL,AngularJS,SQL Server; MySQL; PostgreSQL; SQLite,Windows Desktop; WordPress; Amazon Web Services (AWS)
2017,Common Lisp; Erlang; Matlab; Python; R,Hadoop; Spark,,Windows Desktop; Linux Desktop; Amazon Web Services (AWS); Microsoft Azure
2017,C#; Objective-C; PHP,.NET Core,,Android; iOS; Raspberry Pi
2017,JavaScript; PHP; SQL,AngularJS,MySQL,Android; Windows Desktop; Linux Desktop
2017,JavaScript; Lua; Python; R; SQL,Node.js,,
2017,C; C#; Java; JavaScript; PHP; SQL,,MySQL; Oracle,Android; iOS; Windows Phone; Windows Desktop; SharePoint
2017,JavaScript,,,
2017,C#; JavaScript; SQL,AngularJS; Cordova; .NET Core,SQL Server; SQLite,Windows Desktop
2017,,,,
2017,Java; JavaScript; Python,AngularJS; Cordova,,Android; iOS; Windows Phone; Mainframe
2017,Assembly; C; C++; Common Lisp; Java; JavaScript; Matlab; PHP; Python; R; SQL,Node.js; React,MongoDB; Redis; MySQL; PostgreSQL; Oracle; SQLite,Android; Linux Desktop; Raspberry Pi; WordPress
2017,JavaScript; PHP; SQL,Hadoop; Spark,MongoDB; SQL Server; MySQL,
2017,C++; C#; Java,,,Android; Windows Phone; Windows Desktop
2017,C; C++; Java; JavaScript; PHP; Python; SQL,,MySQL; Oracle,Windows Desktop; Linux Desktop; Mac OS
2017,JavaScript; Ruby,,SQLite,Linux Desktop
2017,,,,
2017,C; Java; JavaScript; Ruby,,Redis; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,,,,
2017,,,,
2017,C; C++; C#; SQL; VB.NET; Visual Basic 6,.NET Core,Oracle; SQLite,
2017,Assembly; C; C++; C#; Erlang; Java; JavaScript; Python; Smalltalk; SQL; TypeScript; VB.NET; VBA; Visual Basic 6,AngularJS; Node.js; React,SQL Server; MySQL,Android; Windows Desktop; Linux Desktop; Raspberry Pi; Salesforce; WordPress
2017,JavaScript; TypeScript,AngularJS; Node.js,,
2017,Java; JavaScript; Scala,,MySQL; PostgreSQL; SQLite,Android; Amazon Web Services (AWS)
2017,Java,,SQLite,Android
2017,C#; JavaScript; SQL,.NET Core,SQL Server,
2017,,,,
2017,C#; Java; PHP,Firebase; .NET Core,MySQL,Android; Windows Desktop; Arduino
2017,Assembly; C; C++; Lua,,,
2017,SQL; VBA,,SQL Server; MySQL,WordPress
2017,JavaScript; PHP; SQL,Node.js,MongoDB; SQL Server; MySQL; PostgreSQL,WordPress; Microsoft Azure
2017,C; C++; C#,Xamarin; .NET Core,MongoDB,Arduino; Raspberry Pi; Mainframe
2017,C++; C#; Java; JavaScript; Objective-C; PHP; SQL; Swift,Node.js; Xamarin; Firebase,MySQL; SQLite,iOS; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi
2017,,,,
2017,C; Java; SQL,Node.js,MySQL; Oracle; SQLite,Android; Windows Desktop; Linux Desktop
2017,C; C++; Java; JavaScript; Matlab; Python,,,iOS; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi
2017,C#; CoffeeScript; F#; Java; Perl; PHP; Python; Ruby; SQL; VB.NET; Visual Basic 6,AngularJS; Hadoop; Node.js; React; Cordova; .NET Core,SQL Server; MySQL; PostgreSQL; Oracle,Android; iOS; Windows Desktop; Mac OS; SharePoint; WordPress; Amazon Web Services (AWS)
2017,C#; Java; Perl; SQL; VBA,.NET Core,SQL Server; MySQL; Oracle,Windows Desktop
2017,C#; SQL,.NET Core,SQL Server; Oracle,Microsoft Azure
2017,C++; C#; Dart; Haskell; Java; JavaScript; Objective-C; Python; SQL,React; Xamarin; .NET Core,Redis; SQL Server; PostgreSQL; SQLite,Android; iOS; Linux Desktop; Mac OS; Amazon Web Services (AWS)
2017,C#; JavaScript,Xamarin; .NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,C++; C#; Java; SQL; Visual Basic 6,,Oracle,Windows Desktop
2017,,,,
2017,Assembly; C#; Common Lisp; Elixir; Groovy; R; Rust; Smalltalk; VB.NET; Visual Basic 6,Hadoop; Cordova; .NET Core,SQL Server; MySQL,Raspberry Pi
2017,Assembly; C; C++; Matlab; Python,.NET Core,SQLite,Android; Linux Desktop; Arduino
2017,Java; JavaScript,AngularJS; Node.js; Spark,MongoDB; Oracle,Linux Desktop; Raspberry Pi
2017,JavaScript; Python; SQL,AngularJS,PostgreSQL; SQLite,Linux Desktop; Mac OS; Raspberry Pi
2017,JavaScript; PHP; Python; SQL,AngularJS,MongoDB; MySQL,
2017,JavaScript; Python; Scala; SQL,Spark,Cassandra; MongoDB; MySQL; PostgreSQL,
2017,Go; JavaScript,Node.js; React,MongoDB; MySQL,Windows Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; SQL,AngularJS; Node.js; .NET Core,SQL Server; Oracle,WordPress; Microsoft Azure
2017,C#; CoffeeScript; JavaScript; Ruby; SQL,AngularJS,Redis; SQL Server; PostgreSQL,
2017,Java; Rust; SQL,,Cassandra; MySQL; SQLite,Android; Arduino; Amazon Web Services (AWS)
2017,C#; Common Lisp; Groovy; Java; JavaScript; Matlab; Objective-C; PHP; Python; Ruby; Scala; SQL,AngularJS; Node.js; React; .NET Core,Cassandra; MongoDB; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,Perl; PHP; SQL,,PostgreSQL,
2017,C; C++; Haskell; Java; JavaScript; Scala; SQL,Spark,SQL Server; MySQL; PostgreSQL,Mac OS; Raspberry Pi
2017,C#; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; .NET Core,MongoDB; Redis; SQL Server; MySQL,WordPress; Microsoft Azure
2017,C#; Java; JavaScript; PHP; Python; SQL; Swift; VB.NET,Node.js; Firebase; .NET Core,SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Android; iOS; Linux Desktop
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js,SQL Server,Microsoft Azure
2017,C#; Java; JavaScript; Ruby,AngularJS; .NET Core,SQL Server; MySQL,Windows Desktop; Mac OS; Amazon Web Services (AWS)
2017,Java,AngularJS; Hadoop,MySQL; PostgreSQL,Linux Desktop
2017,Java; JavaScript; SQL,,Oracle,
2017,Java; JavaScript,AngularJS; Node.js; React,MongoDB,
2017,JavaScript; PHP,,MySQL,Amazon Web Services (AWS)
2017,JavaScript; PHP,Node.js; Cordova,MySQL,Android
2017,JavaScript; Lua; SQL,,,
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js; .NET Core,SQL Server,Microsoft Azure
2017,C; C++; C#; JavaScript; Python,.NET Core,,
2017,C#; VB.NET,.NET Core,SQL Server; MySQL,Windows Desktop
2017,JavaScript; PHP; SQL; Swift,Firebase,MySQL,iOS; Raspberry Pi
2017,C++; Python,,,Linux Desktop; Mac OS
2017,Assembly; C++; Java; Lua; Python,,SQLite,
2017,,,,
2017,C; C++; C#; CoffeeScript; Java; JavaScript; PHP; Python; Ruby; SQL,AngularJS; Node.js,SQL Server; MySQL; PostgreSQL; SQLite,Android; Linux Desktop
2017,CoffeeScript; JavaScript; Ruby,Node.js,MongoDB; MySQL; PostgreSQL,
2017,C#; Clojure; PHP; SQL,,SQL Server; MySQL,Windows Desktop
2017,JavaScript; Python; R; SQL,,MySQL; PostgreSQL,Salesforce
2017,,,,
2017,C; Go; Java; JavaScript,Node.js,,Windows Desktop; Linux Desktop; Arduino; Raspberry Pi
2017,C++; C#; Java; JavaScript; PHP; Python; TypeScript,Node.js; React,MongoDB; Redis; MySQL,Mac OS; Raspberry Pi; WordPress
2017,,,,
2017,C#; Java; JavaScript; Lua; Python; SQL; Swift,Xamarin; Firebase,Redis; SQL Server,Android; iOS; Windows Desktop; Linux Desktop; Mac OS; Microsoft Azure
2017,,,,
2017,Java; JavaScript,Node.js; Firebase,,Android
2017,C++; JavaScript; Perl; SQL,AngularJS; Node.js; React,MongoDB; Redis; MySQL; SQLite,iOS; Mac OS; Arduino; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript,AngularJS,,Microsoft Azure
2017,C; C++; C#; Objective-C; PHP; SQL; Swift,AngularJS,MySQL,iOS; Linux Desktop; Mac OS; WordPress; Amazon Web Services (AWS)
2017,Java; JavaScript; Objective-C; SQL; Swift,AngularJS; Cordova,Oracle,iOS; Mac OS; Microsoft Azure
2017,C; Java; JavaScript; Python; SQL,AngularJS; Node.js,MySQL; PostgreSQL; SQLite,Windows Desktop; SharePoint; WordPress; Amazon Web Services (AWS)
2017,JavaScript,,SQL Server,
2017,C#; JavaScript,AngularJS; Node.js,SQL Server,
2017,C; C++; JavaScript; PHP; Python; SQL; Swift,Node.js; Xamarin; Firebase,MongoDB; SQL Server; MySQL,Linux Desktop; Mac OS; Arduino; Raspberry Pi; WordPress
2017,C++; Java; Python; Ruby,,,Android; iOS; Windows Phone; Windows Desktop; Raspberry Pi
2017,C; C#; CoffeeScript; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; Cordova; Xamarin; .NET Core,MySQL; SQLite,Android; iOS; Windows Desktop; Raspberry Pi; WordPress
2017,Clojure,,,Android; Linux Desktop
2017,,,,
2017,PHP; Ruby; SQL,,SQL Server; SQLite,Android; Windows Desktop; Linux Desktop
2017,JavaScript; PHP,AngularJS,MySQL,Linux Desktop; Mac OS
2017,,,,
2017,Assembly; C; C++; Java; JavaScript; Matlab; SQL,AngularJS,MySQL; SQLite,Android; Arduino
2017,SQL,,,
2017,JavaScript,Node.js; React,,
2017,Groovy; Java; JavaScript,Node.js,Oracle,Linux Desktop
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Microsoft Azure
2017,,,,
2017,Java; JavaScript; Python; SQL,AngularJS; Node.js; React,MongoDB; Redis; SQL Server; SQLite,Linux Desktop
2017,Java; JavaScript; Objective-C; PHP; Swift,Node.js,MongoDB,iOS; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,Java; JavaScript,Node.js,SQL Server; MySQL; Oracle,WordPress; Amazon Web Services (AWS)
2017,Groovy; Java; SQL,,MongoDB; MySQL,Windows Desktop; Linux Desktop; Mac OS
2017,,,,
2017,Ruby; SQL,,MySQL,
2017,Python; R,Firebase,MySQL; SQLite,Amazon Web Services (AWS)
2017,,,,
2017,C++; Java; JavaScript; Perl; PHP; SQL; VBA,AngularJS; Node.js; React,SQL Server; MySQL; PostgreSQL; Oracle,Android; iOS; Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,PHP; SQL,,MySQL,
2017,C; C++; JavaScript; PHP; Python; SQL,AngularJS,PostgreSQL,
2017,C#; JavaScript; SQL; TypeScript; VB.NET,,SQL Server,Salesforce
2017,JavaScript; PHP; SQL,,MySQL,
2017,Assembly; C++; C#; Java; JavaScript; Lua; PHP; Python; SQL,AngularJS; Node.js; .NET Core,MySQL,Android; Windows Desktop; Linux Desktop; Mac OS
2017,C#; JavaScript,.NET Core,SQL Server; SQLite,Mac OS; Amazon Web Services (AWS); Microsoft Azure
2017,Java; Ruby,React,PostgreSQL,
2017,Python,,Redis; PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,C++; Java,,,Linux Desktop; Arduino
2017,Ruby,React,MySQL,Amazon Web Services (AWS)
2017,Assembly; C; C++; C#; Java; JavaScript; PHP; SQL; TypeScript,AngularJS; Node.js; Cordova,MySQL,Android; Windows Desktop; Arduino
2017,JavaScript; TypeScript,AngularJS; Node.js; React,MySQL,Amazon Web Services (AWS)
2017,C; C++; C#; Java; JavaScript; Lua; Perl; PHP; Python; Ruby; SQL,AngularJS; Node.js,MongoDB; Redis; MySQL; SQLite,Windows Desktop; Linux Desktop; Raspberry Pi; WordPress
2017,C++; C#; JavaScript; R; SQL,Hadoop; Spark; .NET Core,SQL Server; MySQL,Microsoft Azure
2017,,,,
2017,C; Java; Python,,MySQL; SQLite,Android; Windows Desktop; Linux Desktop; Mac OS; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; JavaScript; TypeScript,AngularJS,MongoDB,Amazon Web Services (AWS)
