Year,HaveWorkedLanguage,HaveWorkedFramework,HaveWorkedDatabase,HaveWorkedPlatform
2017,C; C++; C#; F#; JavaScript; Objective-C; Python; SQL; TypeScript,AngularJS; Node.js; Xamarin,SQL Server; SQLite,iOS; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS); Microsoft Azure
2017,C; C++; Java; Lua; SQL,.NET Core,SQL Server; MySQL; SQLite,Android; Windows Desktop
2017,C++; C#; SQL; VBA,.NET Core,SQL Server,Windows Desktop
2017,Java; JavaScript; PHP; Python; Ruby; SQL; Swift,AngularJS; Cordova,MySQL; PostgreSQL,iOS; Mac OS; WordPress; Amazon Web Services (AWS)
2017,C++; Java; Python; SQL,AngularJS; Xamarin,SQL Server; MySQL; PostgreSQL; SQLite,Android; Linux Desktop; Arduino; Raspberry Pi
2017,C#; Java; JavaScript; Objective-C; PHP; SQL,.NET Core,SQL Server; MySQL; SQLite,Android; iOS
2017,C++; Java; JavaScript; Perl; Python; SQL,AngularJS; Node.js; React,MongoDB; MySQL; PostgreSQL,Windows Desktop; Salesforce; Amazon Web Services (AWS)
2017,C; C++; Java; JavaScript; Python; SQL,Hadoop; Node.js,Cassandra; MySQL; PostgreSQL; Oracle,Android; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C; C++; Java,Firebase,SQLite,Android; Windows Desktop; Linux Desktop; Mac OS
2017,JavaScript,AngularJS; Hadoop; Node.js; React,MySQL; PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,Groovy; JavaScript; Python; SQL; TypeScript,AngularJS,Redis; PostgreSQL,Microsoft Azure
2017,C#; JavaScript; Perl; PHP; Python,Node.js; .NET Core,MongoDB; MySQL; PostgreSQL,Linux Desktop; Raspberry Pi
2017,Java; JavaScript; SQL,AngularJS; Node.js; Cordova,Redis; MySQL; SQLite,Android; iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; Python,.NET Core,SQLite,Microsoft Azure
2017,C++; C#; Java; JavaScript; Python; R; SQL,Hadoop; Spark; Xamarin; .NET Core,Oracle,Raspberry Pi; Microsoft Azure
2017,C; C++; C#; Go; Matlab; Python; SQL,.NET Core,SQL Server,Raspberry Pi
2017,C; Java; JavaScript; PHP; SQL,Node.js,MongoDB,Linux Desktop; Raspberry Pi; WordPress
2017,C#; Java; JavaScript; Perl; PHP; Python; SQL; VB.NET,.NET Core,MySQL; SQLite,Android; Windows Desktop; Raspberry Pi; WordPress
2017,C++; C#; Java; JavaScript; PHP; SQL; VBA,AngularJS; Node.js; Cordova,MongoDB; MySQL,Android; Windows Desktop
2017,JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,MySQL; PostgreSQL,Android; Arduino; WordPress
2017,C#; JavaScript; SQL,AngularJS,SQL Server,Microsoft Azure
2017,Java; JavaScript; PHP,Firebase,Redis; MySQL; PostgreSQL; Oracle; SQLite,Android; Mac OS; Amazon Web Services (AWS)
2017,C#; JavaScript; TypeScript,AngularJS; .NET Core,SQL Server; MySQL,Windows Desktop; WordPress; Microsoft Azure
2017,C#; Java; JavaScript; Python; SQL; VB.NET; VBA,Node.js; .NET Core,SQL Server; MySQL; PostgreSQL; SQLite,Android
2017,C++; C#,.NET Core,SQL Server,iOS; Windows Desktop; Mac OS
2017,Java; JavaScript; SQL,Node.js,Redis; Oracle,Mac OS
2017,C#; JavaScript; SQL; TypeScript,Node.js,MongoDB; SQL Server,Windows Desktop; Amazon Web Services (AWS)
2017,JavaScript; Python; SQL; TypeScript,AngularJS; React,MySQL; PostgreSQL; SQLite,Linux Desktop; Raspberry Pi
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js; .NET Core,Cassandra; MongoDB; Redis; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Serverless; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; SQL; TypeScript,AngularJS; Node.js; .NET Core,SQL Server; Oracle,Microsoft Azure
2017,JavaScript; PHP; Python; SQL; TypeScript,Cordova,PostgreSQL; SQLite,Android; Arduino
2017,Java; JavaScript; Swift; TypeScript,AngularJS; Node.js,MongoDB; SQLite,Android
2017,CoffeeScript; Go; Java; JavaScript,AngularJS; Node.js; React,MongoDB; Redis; MySQL; PostgreSQL; Oracle,Linux Desktop; Mac OS; Arduino; Raspberry Pi; Salesforce; Amazon Web Services (AWS)
2017,C#; JavaScript; PHP; SQL,AngularJS; Cordova,SQL Server; MySQL; Oracle; SQLite,Android; Windows Desktop; Salesforce; SharePoint; WordPress
2017,Assembly; C; C++; CoffeeScript; Java; JavaScript; Python,Hadoop; Spark,MySQL,Linux Desktop; Mac OS; Arduino
2017,JavaScript; PHP,AngularJS; Node.js,MongoDB; MySQL,WordPress
2017,JavaScript; PHP; SQL,AngularJS,MySQL,Windows Desktop; Linux Desktop; WordPress
2017,C#; JavaScript; TypeScript,AngularJS; .NET Core,SQL Server,Amazon Web Services (AWS)
2017,CoffeeScript; Java; JavaScript; Ruby; SQL; TypeScript,AngularJS; Node.js,Redis; MySQL; SQLite,Android; Windows Desktop; Linux Desktop
2017,C#; Java; JavaScript; SQL,.NET Core,SQL Server,Windows Desktop
2017,C#; F#; JavaScript; SQL,.NET Core,SQL Server,Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Windows Desktop; Microsoft Azure
2017,Go; JavaScript; PHP; Python; Ruby; SQL,React,MySQL; PostgreSQL,Amazon Web Services (AWS)
2017,C; JavaScript; Python,AngularJS; Node.js; Cordova,MongoDB,Android; iOS; Mac OS
2017,C#; Java; JavaScript; SQL,Node.js; Cordova; Xamarin,SQL Server,Android; iOS; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; WordPress
2017,JavaScript; PHP; SQL,Node.js,MongoDB; Redis; SQL Server,Microsoft Azure
2017,C#; JavaScript; SQL,Cordova; .NET Core,SQL Server,Android; Microsoft Azure
2017,CoffeeScript; Clojure; Haskell; JavaScript; Lua; PHP; Python; R; Ruby,Node.js; React,Redis; PostgreSQL,Android; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; SQL; VB.NET,.NET Core,SQL Server,Windows Desktop
2017,C#; F#; Java; JavaScript; Perl; PHP; Python; SQL; VB.NET; VBA,.NET Core,SQL Server; MySQL; SQLite,Windows Phone; Windows Desktop; Linux Desktop; Mac OS
2017,JavaScript,Node.js; React; Firebase,MongoDB; Redis,Mac OS; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,AngularJS; Node.js; React,MySQL,Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,AngularJS,MongoDB; SQL Server,Microsoft Azure
2017,Clojure; Elixir; Go; Groovy; Hack; Java; JavaScript; Julia; Lua; Python; Smalltalk,Spark; Xamarin,Cassandra; Oracle,Android; Linux Desktop; Arduino; Raspberry Pi; Serverless; SharePoint; WordPress; Amazon Web Services (AWS)
2017,Java; JavaScript; Python; SQL; Swift,React,Redis; MySQL,iOS; Amazon Web Services (AWS)
2017,C; JavaScript; Python; SQL,Node.js; React,MySQL; PostgreSQL; SQLite,Arduino; Raspberry Pi; WordPress
2017,C#; JavaScript; SQL,AngularJS; Node.js; Cordova,Redis; MySQL,Android
2017,C#; Java; JavaScript; Objective-C; PHP; Python; SQL; TypeScript,AngularJS; Node.js; Cordova; Xamarin; .NET Core,MongoDB; SQL Server; MySQL,Android; iOS; Mac OS; Amazon Web Services (AWS); Microsoft Azure
2017,JavaScript; SQL,AngularJS; Node.js; Cordova,PostgreSQL; SQLite,Android; iOS; Arduino; Amazon Web Services (AWS)
2017,C; C#; Clojure; Java; JavaScript; Perl; Python; R; SQL,Node.js; Spark; .NET Core,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop; Salesforce; Amazon Web Services (AWS)
2017,C#; Java; JavaScript; Lua; PHP; Scala,AngularJS; Hadoop; Node.js; React; .NET Core,SQL Server; MySQL,Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; SQL; TypeScript,Node.js,SQL Server; SQLite,Microsoft Azure
2017,C++; Java; JavaScript; Perl; SQL; TypeScript,AngularJS; Node.js; React,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop
2017,Assembly; C; C++; JavaScript; Perl; Python; SQL,React,MySQL; SQLite,Android; Linux Desktop; Raspberry Pi; WordPress
2017,Java; JavaScript; Python,AngularJS; Node.js,MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Arduino
2017,C++; C#; JavaScript; Python; R; SQL,AngularJS; Node.js,MongoDB; Redis; SQL Server; MySQL,Android; iOS; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; TypeScript,AngularJS; React,SQL Server,Windows Desktop
2017,C++; C#; Java; JavaScript; Lua; Python; Ruby; Scala; SQL; Swift; VB.NET,AngularJS; Node.js; React; Cordova,Cassandra; MongoDB; SQL Server; MySQL; Oracle; SQLite,Android; iOS; Windows Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,C++; Java,.NET Core,SQL Server,Windows Desktop
2017,Python,AngularJS,MySQL; PostgreSQL; SQLite,Linux Desktop; Mac OS
2017,C++; C#; Java; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,MongoDB; Redis; SQL Server; PostgreSQL,Android; iOS; Windows Desktop; Linux Desktop; Raspberry Pi
2017,Groovy; JavaScript; Python; SQL,AngularJS; Node.js; React; Spark; Cordova,Cassandra; Redis; SQL Server; PostgreSQL,iOS; Mac OS; Raspberry Pi; Serverless; Amazon Web Services (AWS); Microsoft Azure
2017,C#; JavaScript; Python; SQL,Node.js,SQL Server,Microsoft Azure
2017,C; Java; JavaScript; Python; Scala; SQL,Hadoop; Node.js; Spark,PostgreSQL,Linux Desktop; Amazon Web Services (AWS)
2017,C; C++; C#; Haskell; Java; JavaScript; Perl; PHP; Python; SQL,.NET Core,MySQL; PostgreSQL,Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; Go; JavaScript,React,SQL Server,Amazon Web Services (AWS)
2017,JavaScript; PHP,Node.js,MySQL,Android; Windows Desktop; Linux Desktop
2017,Dart; JavaScript; PHP; Python; SQL,AngularJS,MySQL; PostgreSQL,Linux Desktop; Mac OS
2017,C#; SQL,.NET Core,SQL Server,Windows Desktop; SharePoint
2017,C; C++; Go; Java; SQL,Node.js,Cassandra; MongoDB; MySQL,iOS; Linux Desktop; Serverless; Amazon Web Services (AWS)
2017,Java; JavaScript; SQL,Node.js,Redis,Linux Desktop
2017,C++; C#; Java; JavaScript; Python,AngularJS; Node.js,Oracle; SQLite,Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; SQL,AngularJS; Node.js; React,MongoDB; MySQL; SQLite,Linux Desktop; Amazon Web Services (AWS)
2017,C#; JavaScript; SQL,AngularJS; Node.js; .NET Core,SQL Server; MySQL,Salesforce; Amazon Web Services (AWS)
2017,Go; Java; Swift,Firebase,Redis; PostgreSQL,Android; iOS
2017,C++; C#; JavaScript; Perl; PHP; TypeScript,AngularJS; Node.js,MySQL,Android
2017,C#; F#; Groovy; JavaScript; SQL; TypeScript,AngularJS; Node.js; Cordova; .NET Core,MongoDB; Redis,Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,Node.js,MySQL,WordPress; Amazon Web Services (AWS)
2017,Assembly; C++; Java; JavaScript; PHP; SQL,Node.js,SQL Server; MySQL; PostgreSQL,Windows Desktop; Linux Desktop; Raspberry Pi
2017,C; C++; Go; JavaScript; Objective-C; Ruby; SQL,AngularJS; Node.js; Cordova,Redis; MySQL; PostgreSQL,iOS; Amazon Web Services (AWS)
2017,JavaScript; SQL,Node.js; React,MongoDB; Redis; MySQL,iOS; Raspberry Pi; Serverless; WordPress; Amazon Web Services (AWS)
2017,Clojure; Groovy; Java; JavaScript; SQL,AngularJS; Node.js,MongoDB,Android; Mac OS; Microsoft Azure
2017,Go; Java,Hadoop,MongoDB; SQL Server,Linux Desktop; Arduino; Amazon Web Services (AWS)
2017,C#; JavaScript,AngularJS; Node.js,SQL Server,Windows Desktop
2017,C#; Java; JavaScript; SQL,AngularJS; .NET Core,MongoDB; SQL Server; MySQL,Amazon Web Services (AWS)
2017,C#; R; SQL; VB.NET; VBA,Xamarin; .NET Core,SQL Server,Windows Desktop
2017,C#; JavaScript; PHP; TypeScript,Node.js,SQL Server; MySQL; SQLite,WordPress
2017,C#; Java; JavaScript; SQL; TypeScript,AngularJS; Node.js; Cordova,Redis; SQL Server,Android; iOS; Windows Phone; Salesforce; Microsoft Azure
2017,Assembly; C; C#; Java; JavaScript; PHP; Python; SQL; VB.NET,AngularJS; Node.js,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle,Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,SQL; VB.NET; Visual Basic 6,.NET Core,SQL Server; MySQL,Windows Desktop
2017,C; C++; Java,Hadoop; React,MongoDB; MySQL; SQLite,Linux Desktop
2017,JavaScript; PHP; Python,Cordova,MySQL,Arduino; Raspberry Pi; WordPress; Amazon Web Services (AWS)
2017,JavaScript; PHP; Python,AngularJS,MongoDB; PostgreSQL,Arduino
2017,JavaScript; PHP; Python,React,MongoDB; MySQL; PostgreSQL,Android; Linux Desktop; Amazon Web Services (AWS)
2017,C#; SQL,.NET Core,SQL Server,Android; Arduino; Raspberry Pi
2017,Assembly; C; C++; C#; JavaScript; Lua; PHP; Python; Ruby; SQL,.NET Core,MySQL; PostgreSQL; SQLite,Android; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; WordPress
2017,Java; JavaScript; PHP; SQL,AngularJS,MySQL,Android; Linux Desktop
2017,Assembly; C; C++; CoffeeScript; Go; Java; JavaScript; Perl; Python; Ruby; SQL,Hadoop; Spark,Cassandra; Redis; MySQL; Oracle,Android; Linux Desktop
2017,C; C++; Elixir; Java; JavaScript; Perl; PHP; Python; Ruby; SQL,AngularJS; Node.js,SQL Server; MySQL; Oracle; SQLite,Android; Windows Phone; Windows Desktop; Mac OS; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,C#; SQL,.NET Core,PostgreSQL,Microsoft Azure
2017,Java; JavaScript; Perl; Python; SQL; Swift,AngularJS; Firebase,SQL Server; MySQL; PostgreSQL; SQLite,Android; iOS; Windows Phone; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,PHP; Python; R,AngularJS,MySQL,Linux Desktop; Raspberry Pi
2017,Python; SQL,AngularJS; Cordova,MongoDB; SQL Server; PostgreSQL,Android
2017,C#; JavaScript; TypeScript,AngularJS,SQL Server,SharePoint; Microsoft Azure
2017,C; C++; Clojure; Java; JavaScript; Python; Scala; SQL,Node.js; React,MongoDB; Redis; SQL Server; MySQL; Oracle; SQLite,Linux Desktop
2017,C#; F#; JavaScript; SQL; TypeScript,AngularJS; Node.js; .NET Core,MySQL,Microsoft Azure
2017,JavaScript; PHP,AngularJS; Node.js; React,PostgreSQL,Mac OS
2017,Assembly; C; C++; C#; Erlang; Java; Python; SQL; VB.NET; VBA,AngularJS; Node.js,MongoDB; SQL Server; MySQL,Android; Windows Desktop; Raspberry Pi
2017,Matlab; Python; R; SQL,.NET Core,MySQL; SQLite,Windows Desktop
2017,Assembly; C; C++; C#; JavaScript; Python; Ruby,Node.js,Cassandra; Redis; PostgreSQL; Oracle; SQLite,Linux Desktop
2017,JavaScript,Node.js; React,MongoDB; MySQL; Oracle,Android; Windows Desktop
2017,JavaScript; Objective-C; SQL,Node.js,MySQL,Windows Phone; Windows Desktop; Linux Desktop; WordPress; Amazon Web Services (AWS)
2017,Java; SQL; Swift,React,MySQL,Android; iOS
2017,C; C++; Java; JavaScript; PHP; Python; R; SQL; Swift,Firebase,MongoDB; MySQL; Oracle; SQLite,Android; Linux Desktop
2017,C#; JavaScript; SQL,Cordova,MongoDB; Redis; SQL Server,Microsoft Azure
2017,C#; SQL,.NET Core,SQL Server,Windows Desktop; Amazon Web Services (AWS); Microsoft Azure
2017,C#; SQL,.NET Core,SQL Server; Oracle,Windows Desktop; WordPress
2017,C#; F#; Java; Objective-C; PHP; Python; Ruby; SQL; TypeScript; VB.NET; Visual Basic 6,AngularJS; Node.js; Xamarin,MongoDB; SQL Server,Windows Desktop; Linux Desktop; Microsoft Azure
2017,C#; JavaScript; PHP; SQL,.NET Core,SQL Server; SQLite,WordPress; Microsoft Azure
2017,JavaScript; PHP; R; SQL,AngularJS; Node.js; React,MongoDB; MySQL; PostgreSQL,Linux Desktop; Mac OS; Arduino; Amazon Web Services (AWS)
2017,C; JavaScript; Python,Node.js,MongoDB,iOS; Windows Desktop; Linux Desktop
2017,C++; C#; JavaScript; PHP; SQL,AngularJS; Node.js; Cordova,MySQL,Android; Windows Desktop; WordPress
2017,C#; Java; JavaScript; SQL,AngularJS; Node.js; React; .NET Core,SQL Server; MySQL,Microsoft Azure
2017,C#; Java; JavaScript; SQL,AngularJS; Node.js; Cordova,MongoDB; Redis; Oracle; SQLite,Android; Raspberry Pi
2017,C#; JavaScript; VB.NET,AngularJS; .NET Core,MongoDB; SQL Server,Windows Desktop; Amazon Web Services (AWS)
2017,C++; C#; JavaScript; Lua; PHP; SQL; Visual Basic 6,Node.js,Cassandra; Redis; MySQL,Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; Serverless; WordPress; Amazon Web Services (AWS)
2017,JavaScript; PHP; SQL,AngularJS,MySQL,Amazon Web Services (AWS)
2017,C#; JavaScript; SQL; Swift,AngularJS; Cordova,SQL Server,iOS
2017,C#; JavaScript; PHP; SQL,Node.js; Xamarin; .NET Core,Cassandra; MongoDB; SQL Server; MySQL; Oracle; SQLite,Android; Windows Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; PHP; Python; SQL,AngularJS; Node.js; React,SQL Server; MySQL; SQLite,WordPress
2017,Assembly; C; C++; CoffeeScript; Erlang; Lua,AngularJS; Hadoop,MongoDB; SQL Server; MySQL,Android; iOS; Windows Phone; Serverless; SharePoint; Microsoft Azure
2017,C; C++; C#; Java; PHP; Python,Firebase,MySQL,Android
2017,C++; Java; JavaScript; Objective-C; Python; SQL; Swift,Firebase,MongoDB; PostgreSQL; SQLite,iOS; Mac OS; Arduino
2017,Java; JavaScript; PHP; SQL,AngularJS; Node.js,MySQL,Windows Desktop; Mac OS
2017,C#; R; SQL; VB.NET,.NET Core,SQL Server,Windows Desktop; Raspberry Pi; Microsoft Azure
2017,C#; CoffeeScript; Go; Java; JavaScript,Node.js; .NET Core,SQL Server; PostgreSQL,Android; Amazon Web Services (AWS)
2017,C#; JavaScript,AngularJS,SQL Server,Amazon Web Services (AWS); Microsoft Azure
2017,C#; F#; JavaScript; SQL,Cordova,SQL Server,Android; iOS; Windows Desktop
2017,C; C++; Java; JavaScript; Ruby; TypeScript,Node.js; React,SQLite,Android; iOS; Linux Desktop
2017,C#; JavaScript; SQL,.NET Core,SQL Server,Arduino; Raspberry Pi; Microsoft Azure
2017,JavaScript; Scala; TypeScript,AngularJS; Node.js,MySQL,Windows Desktop; Linux Desktop
2017,C#; Clojure; JavaScript; SQL,.NET Core,SQL Server,Windows Desktop; Linux Desktop
2017,C#; JavaScript; PHP; Python; SQL,AngularJS; .NET Core,SQL Server; PostgreSQL,Windows Desktop; WordPress; Amazon Web Services (AWS)
2017,C#; Go; Java; JavaScript; TypeScript,.NET Core,SQL Server; Oracle; SQLite,Windows Desktop
2017,C#; JavaScript; SQL,AngularJS,MongoDB; SQL Server,Microsoft Azure
2017,JavaScript; Perl; PHP; Python; R; SQL,AngularJS; Node.js,Redis; MySQL; PostgreSQL,WordPress; Amazon Web Services (AWS)
2017,C++; Groovy; Java; JavaScript; Lua; Ruby; Scala; SQL,React,Redis; SQL Server; MySQL; PostgreSQL; Oracle,Linux Desktop
2017,Assembly; C; Java; JavaScript; Python; Ruby; SQL,React,PostgreSQL,Android; Linux Desktop; Arduino; Raspberry Pi
2017,JavaScript; Ruby,AngularJS; Firebase,MySQL; PostgreSQL,WordPress
2017,CoffeeScript; JavaScript; Smalltalk,AngularJS; Node.js; Cordova,MongoDB; MySQL,Linux Desktop; Amazon Web Services (AWS)
2017,C; C++; Haskell; Java; Perl; PHP; Python,.NET Core,SQL Server; MySQL; Oracle,Android; iOS; Linux Desktop; Microsoft Azure
2017,C#; JavaScript; PHP; SQL,.NET Core,SQL Server; MySQL,Raspberry Pi; WordPress
2017,JavaScript; Python; SQL,AngularJS; Hadoop; Node.js; Spark; Firebase,MongoDB; Redis; MySQL; PostgreSQL; SQLite,Amazon Web Services (AWS)
2017,Assembly; C; C++; Common Lisp; Java; JavaScript; PHP; Python; SQL; VB.NET; Visual Basic 6,AngularJS; Node.js; Cordova,MongoDB; MySQL; PostgreSQL,Android; Windows Desktop; Linux Desktop; Mac OS; Raspberry Pi; WordPress
2017,C++; Clojure; Elixir; Erlang; Python; Ruby,Hadoop,Redis; MySQL; PostgreSQL,Android; iOS; Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; SQL; VB.NET,.NET Core,SQL Server; MySQL,Mac OS; Microsoft Azure
2017,Java; JavaScript; Python,AngularJS; Node.js,PostgreSQL; SQLite,Android; Arduino
2017,C#; JavaScript; PHP; SQL,Cordova; .NET Core,MySQL,Android; Windows Desktop; Mac OS; Raspberry Pi; WordPress
2017,JavaScript; PHP; SQL,Node.js,MongoDB; Redis; MySQL; SQLite,Linux Desktop; Amazon Web Services (AWS)
2017,C#; PHP; SQL,Node.js; .NET Core,SQL Server; PostgreSQL,Salesforce
2017,JavaScript; SQL; TypeScript,Node.js; React,MySQL,WordPress
2017,C#; Java; JavaScript; PHP; Python; SQL,.NET Core,MongoDB; SQL Server,Windows Desktop
2017,C#; Elixir; Erlang; JavaScript; SQL,Node.js; Xamarin; .NET Core,SQL Server,Android; Windows Desktop
2017,Assembly; C; C++; Erlang; Go; Java; JavaScript; Matlab; Perl; PHP; Python; Smalltalk; SQL,Cordova,Cassandra; SQL Server; MySQL; Oracle; SQLite,Android; Windows Desktop; Linux Desktop; Arduino; Raspberry Pi; SharePoint; WordPress
2017,C#; JavaScript; SQL,.NET Core,MongoDB; SQL Server,Microsoft Azure
2017,C#; CoffeeScript; F#; JavaScript; SQL; TypeScript,AngularJS; Node.js,SQL Server,SharePoint; WordPress
2017,C++; C#; Java; PHP; SQL,Node.js,Redis; SQL Server; MySQL; PostgreSQL,Linux Desktop; Amazon Web Services (AWS)
2017,JavaScript; Ruby,React,Redis; MySQL; PostgreSQL,Mac OS; Amazon Web Services (AWS)
2017,Java; JavaScript; Swift; TypeScript,AngularJS; Node.js; Firebase,MongoDB; PostgreSQL; SQLite,Android; iOS
2017,JavaScript; PHP; Python; SQL,AngularJS; Hadoop,Redis; MySQL; PostgreSQL; Oracle; SQLite,Amazon Web Services (AWS)
2017,JavaScript; Ruby,Node.js,MySQL; PostgreSQL,Mac OS; Salesforce; Amazon Web Services (AWS)
2017,Java; JavaScript; PHP; Python; SQL; VBA; Visual Basic 6,Firebase,MongoDB; SQL Server; MySQL; Oracle,Android; Windows Desktop; Linux Desktop; Mac OS; SharePoint; WordPress; Amazon Web Services (AWS); Microsoft Azure
2017,Go; Groovy; Java; Python; Ruby; SQL,Node.js,MongoDB; Redis; PostgreSQL,Linux Desktop; Mac OS; Raspberry Pi; Amazon Web Services (AWS)
2017,JavaScript; Python; SQL,Node.js; Cordova,MySQL,Linux Desktop; Arduino; Raspberry Pi; Amazon Web Services (AWS)
2017,Assembly; C; C++; C#; Objective-C; Swift; VB.NET; Visual Basic 6,Xamarin; .NET Core,PostgreSQL,iOS; Windows Phone; Windows Desktop; Mac OS; Arduino; Raspberry Pi
2017,C; C++; C#; Go; Java; JavaScript; Julia; Perl; PHP; Python; Ruby; Rust; SQL; Swift; TypeScript,AngularJS; Hadoop; Node.js; React,Redis; MySQL; PostgreSQL; SQLite,Android; iOS; Linux Desktop; Raspberry Pi; Amazon Web Services (AWS)
2017,C#; SQL,AngularJS; Node.js; .NET Core,Redis; SQL Server; MySQL,Windows Desktop; Microsoft Azure
2017,Hack; JavaScript; PHP; Python; SQL,React,MongoDB; Redis; MySQL; SQLite,WordPress; Amazon Web Services (AWS)
2017,Assembly; C++; C#; F#; Java; Python; Scala; SQL,.NET Core,SQL Server,Android; Windows Desktop
