Year,Current Lang & Tech
2015,"C#, Java"
2015,
2015,Android
2015,"Android, Java, JavaScript, LAMP, PHP, Python, R, Ruby, SQL"
2015,"C#, Java, SQL"
2015,"Android, Java, Ruby"
2015,"Android, C#, Java, JavaScript, SQL, SQL Server"
2015,"C++, JavaScript"
2015,"AngularJS, JavaScript, MongoDB, Node.js"
2015,"Arduino / Raspberry Pi, C++, Java, Matlab, VHDL, VLSI"
2015,"Android, Java, JavaScript, Python, SQL"
2015,"C#, Java, JavaScript, Node.js, Python, Windows Phone"
2015,"Android, Java, JavaScript, PHP, Ruby"
2015,Java
2015,iOS
2015,"C, Perl, Python, SQL"
2015,Python
2015,"Matlab, Python"
2015,"C, JavaScript, MongoDB, Node.js, Redis, SQL"
2015,"Android, Arduino / Raspberry Pi, C, C++, JavaScript, Python"
2015,"AngularJS, C, C++, C#, CoffeeScript, F#, Hadoop, Java, JavaScript, Matlab, MongoDB, Node.js, PHP, Ruby, SQL, Wordpress"
2015,"Android, Arduino / Raspberry Pi, C++, C#, Cordova, Cloud (AWS, GAE, Azure, etc.), iOS, Java, JavaScript, LAMP, MongoDB, Node.js, Objective-C, PHP, Python, SQL, SQL Server, Visual Basic"
2015,"AngularJS, C++, C++11, Java, Ruby, APEX"
2015,"Java, Python, Visual Basic"
2015,PHP
2015,"SQL, Visual Basic"
2015,"JavaScript, Swift"
2015,Java
2015,
2015,"C#, JavaScript, PHP, Delphi"
2015,"C#, Java, SQL, SQL Server, Visual Basic"
2015,"C#, Java, JavaScript, Visual Basic"
2015,"Arduino / Raspberry Pi, Haskell, Java, JavaScript, SQL, Vaadin"
2015,"Android, Java"
2015,"Android, C, C++, Java, Matlab"
2015,"C++, C#, Haskell, Java, JavaScript, LAMP, Matlab, Node.js, Perl, PHP, Python, SQL, Visual Basic"
2015,"C++11, C#, JavaScript, PHP, SQL"
2015,"Android, Haskell, Java, JavaScript, Rust"
2015,"CoffeeScript, Java, JavaScript, Node.js, Python, SQL"
2015,"Android, JavaScript, Python"
2015,"Java, Python, SQL"
2015,Android
2015,"Objective-C, Wordpress"
2015,
2015,"Matlab, Python"
2015,Erlang
2015,"JavaScript, PHP, SQL, Wordpress"
2015,"R, Ruby"
2015,
2015,"Android, Java"
2015,"C++, C#, JavaScript, LAMP"
2015,Java
2015,"JavaScript, Python"
2015,"Java, PHP, Python, Rust"
2015,"Android, Java, JavaScript"
2015,Go
2015,"C, C++, CoffeeScript, Java, JavaScript, PHP, Python, Ruby, Wordpress, ruby on rails"
2015,"Arduino / Raspberry Pi, AngularJS, Java, JavaScript, Python, Ruby"
2015,"C++, C#"
2015,"C, Java, JavaScript, PHP, SQL"
2015,"Android, C++, C++11, C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, Node.js, Objective-C, R, Ruby, SQL, Windows Phone"
2015,"C#, Java, JavaScript, Ruby, SQL"
2015,"AngularJS, C++, C#, Cloud (AWS, GAE, Azure, etc.), Haskell, Java, JavaScript, Matlab, PHP, R, SQL"
2015,"C, JavaScript, Python, Ruby, Sharepoint, SQL"
2015,Visual Basic
2015,"Arduino / Raspberry Pi, C, C++, C#, Java, JavaScript, LAMP, PHP, Python, SQL"
2015,"C++, Python, SQL, SQL Server"
2015,"C, C++, C#, Java, PHP, SQL"
2015,"C, C++, Java, JavaScript, Matlab, Node.js, Perl, PHP, Python, SQL, Visual Basic, Bach"
2015,"Android, C, C#, Haskell, Java, Python"
2015,"C#, Java, Ruby"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"C#, F#, Python, Ruby"
2015,"Java, R, SQL"
2015,"Android, Java"
2015,"C#, JavaScript, SQL, SQL Server"
2015,"Android, C++11, C#, Java, SQL"
2015,"AngularJS, C++, C++11, C#, iOS, Java, JavaScript, LAMP, Node.js, Objective-C, PHP, SQL Server"
2015,C++
2015,"Objective-C, Swift"
2015,"C#, Python, Redis, SQL"
2015,"C++, C#, Clojure, JavaScript"
2015,"Android, C, C#, Python, haxe"
2015,"Java, JavaScript, LAMP, Node.js, PHP, SQL"
2015,"Android, C, Haskell, Java, Python"
2015,"Android, C++, iOS, Java, MongoDB, Objective-C"
2015,"iOS, Swift"
2015,"C#, JavaScript, SQL Server, Visual Basic"
2015,"C++, Python"
2015,R
2015,"Android, C, C++, C#, iOS, Java, JavaScript, Node.js, PHP, SQL, SQL Server, Swift, Visual Basic, Wordpress"
2015,"Android, Arduino / Raspberry Pi, C#, Java, PHP, Python, Salesforce, Scala"
2015,"Java, JavaScript, SQL"
2015,"Android, C, C++, Go, Java, JavaScript, Perl, Python, R, SQL, Assembly"
2015,"C, C++, Java, Python, Ruby"
2015,"Java, Python"
2015,"Java, SQL"
2015,"C#, Java, JavaScript, PHP, SQL, Visual Basic"
2015,SQL
2015,"C#, Java, JavaScript, PHP, SQL, Visual Basic"
2015,"Android, Java, JavaScript, Node.js"
2015,"Java, Ruby"
2015,"C++, C#, Java, Python"
2015,R
2015,"C#, Java, SQL"
2015,"C, C#, Java, JavaScript, SQL, SQL Server, Visual Basic"
2015,"Java, Matlab, Python, R"
2015,"Android, Java, JavaScript, SQL, Visual Basic"
2015,"Java, JavaScript, LAMP, Python, Ruby, SQL"
2015,"C, C++, Java"
2015,"JavaScript, PHP, SQL, Wordpress"
2015,"JavaScript, PHP, R, SQL"
2015,
2015,"C++, Java, JavaScript, SQL, Wordpress"
2015,"C++, PHP, SQL, Wordpress"
2015,"C, C++, C++11, JavaScript, LAMP, PHP, Python, SQL, Wordpress"
2015,"C, C++, Java, SQL"
2015,Arduino / Raspberry Pi
2015,"AngularJS, C, C++, JavaScript, PHP, Python"
2015,"Haskell, Scala"
2015,Java
2015,"JavaScript, PHP, SQL"
2015,"Android, AngularJS, C++, C#, Cordova, JavaScript, Node.js, PHP, Python, Wordpress"
2015,"C, C++, C++11, C#, Go, JavaScript, LAMP, Node.js, PHP, Python"
2015,"C, C++, Matlab, Python"
2015,"Java, Python"
2015,"C++, Java, R"
2015,"AngularJS, Java, JavaScript, MongoDB, Node.js, PHP, Python, SQL, Wordpress"
2015,"CoffeeScript, JavaScript, MongoDB, Node.js, Python, Wordpress"
2015,"C++, C#, Java"
2015,"C, C++, Java, Visual Basic"
2015,"Arduino / Raspberry Pi, C, C#, Java"
2015,"Android, AngularJS, Cordova, Java, JavaScript, Node.js, SQL"
2015,"C#, Python"
2015,PHP
2015,"Arduino / Raspberry Pi, C, C#, Java, PHP, SQL, SQL Server, Visual Basic"
2015,"C++, C++11, C#, Java, Windows Phone"
2015,"Arduino / Raspberry Pi, C, Java, Matlab"
2015,"C, C++, C++11, C#, SQL, SQL Server, Visual Basic"
2015,Android
2015,"C, C++, C++11"
2015,"Android, Arduino / Raspberry Pi, C++, Java, PHP, Wordpress, Object Pascal (Delphi)"
2015,"Android, C, C++, JavaScript, Matlab, MongoDB, Node.js"
2015,"C++, Matlab, Python"
2015,"C#, JavaScript, PHP, SQL"
2015,Python
2015,"Java, JavaScript, PHP, Ruby, SQL"
2015,C
2015,"Java, Python, Visual Basic"
2015,"C#, Java, PHP, SQL Server"
2015,"C, C++, Java, JavaScript"
2015,Python
2015,"JavaScript, LAMP, PHP, SQL, AJAX"
2015,"C++, C++11, iOS, JavaScript, Objective-C"
2015,"Java, SQL, SQL Server"
2015,"CoffeeScript, JavaScript, Ruby"
2015,"C++, C++11, C#, JavaScript, PHP, Python, SQL"
2015,"Android, C++, C++11, C#, Java, Matlab, SQL"
2015,"C, Perl"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), JavaScript, SQL Server"
2015,"JavaScript, PHP"
2015,"C++, Cloud (AWS, GAE, Azure, etc.), Java, Matlab, MongoDB, PHP, Python, Wordpress"
2015,"Android, Java, PHP, JavaScript, JQuery, Chrome App"
2015,"Java, JavaScript, Node.js, PHP, Python"
2015,"Android, C++, Cordova, Java, JavaScript, Node.js, PHP, SQL, Visual Basic"
2015,"C, PHP, Python"
2015,
2015,"C, C++, Java, JavaScript, PHP, Python, SQL, Wordpress"
2015,"C++, Cordova, iOS, Java, JavaScript, PHP, Swift, Wordpress"
2015,"Matlab, Visual Basic"
2015,"C++, C++11, CoffeeScript, Haskell, Rust"
2015,"Arduino / Raspberry Pi, C, PHP"
2015,"C, Python"
2015,"Android, C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, Python, SQL"
2015,"C, C++, iOS, JavaScript, Objective-C, PHP"
2015,"C, Java, SQL"
2015,Python
2015,"Arduino / Raspberry Pi, C++, Java, Wordpress"
2015,Python
2015,"C#, Python, R"
2015,"Java, Ruby"
2015,"Android, Arduino / Raspberry Pi, C++, C++11, JavaScript, Node.js"
2015,Swift
2015,"Hadoop, Java, JavaScript, LAMP, MongoDB, Node.js, Python"
2015,"C, C++, C++11, C#, Java, JavaScript, Objective-C, PHP, Python, Sharepoint, SQL, SQL Server, Visual Basic, Wordpress"
2015,"Android, AngularJS, Java, JavaScript, MongoDB, Python, Ruby"
2015,"C#, JavaScript, PHP, SQL, Wordpress"
2015,"Arduino / Raspberry Pi, Swift, Windows Phone"
2015,"C, C++, JavaScript, Node.js, Python"
2015,"Arduino / Raspberry Pi, Matlab, SQL, Visual Basic, Windows Phone"
2015,"Android, Java, JavaScript, PHP"
2015,Android
2015,"PHP, Python"
2015,PHP
2015,"C, Cassandra, iOS, Perl, Ruby"
2015,"C, C++11, Node.js, PHP"
2015,C#
2015,JavaScript
2015,"Arduino / Raspberry Pi, Bash script"
2015,R
2015,"Python, Fortran"
2015,
2015,"Java, Python"
2015,"C, C++, C++11, Haskell, Java, Agda"
2015,"AngularJS, C, C++, C#, JavaScript, Node.js"
2015,"JavaScript, PHP, Python, SQL"
2015,"C, C++, PHP, Python"
2015,"C++11, JavaScript, Python"
2015,"Android, Arduino / Raspberry Pi, C, C++, C++11, Java, Python, R, SQL"
2015,"Android, Java, Python"
2015,"JavaScript, LAMP, PHP, SQL"
2015,"JavaScript, PHP, Python"
2015,"Python, SQL, MySQL"
2015,"Java, Matlab"
2015,"C, Java, Python, SQL"
2015,"C, C#, Ruby, Common Lisp"
2015,"Arduino / Raspberry Pi, PHP, Python"
2015,"C++, Java"
2015,"Android, Java, Component Pascal, ActionScript. A little of JS and C."
2015,"C#, iOS, Java, JavaScript, MongoDB, Objective-C, PHP, Ruby, SQL"
2015,"C++, C++11, Python"
2015,"Matlab, Python"
2015,"Cloud (AWS, GAE, Azure, etc.), Java, Python"
2015,"Android, Java, PHP, Python, SQL"
2015,Java
2015,"Java, SQL, Visual Basic"
2015,C++
2015,"C, C++, C++11, C#, JavaScript, PHP, Python"
2015,"C#, Go, Python, SQL, SQL Server"
2015,"Python, R, Scala"
2015,"Android, Java, Python, Ruby"
2015,
2015,"Android, Arduino / Raspberry Pi, C, Java, PHP, SQL"
2015,"JavaScript, Python"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, C++, Cassandra, Cordova, Java, JavaScript, Node.js, PHP, SQL, SQL Server"
2015,"C#, Visual Basic"
2015,"Android, Arduino / Raspberry Pi, JavaScript, Python"
2015,Java
2015,JavaScript
2015,"C#, Java, JavaScript, PHP, SQL"
2015,"Java, JavaScript, SQL"
2015,"C, C++, C++11, Java, Matlab"
2015,"Android, C, C++, C#, Java"
2015,"Java, Delphi"
2015,"Python, R"
2015,"C, C++11, C#, F#, Java"
2015,"C++, C#, Python, Windows Phone"
2015,"iOS, Objective-C, Ruby, Swift"
2015,"C++, C++11, Ruby, Qt"
2015,"C#, SQL, SQL Server, XAML (Silverlight)"
2015,"Android, C++11, C#, Java, JavaScript, PHP, Python, SQL, Windows Phone"
2015,"Android, Java, JavaScript, PHP, Python, SQL, SQL Server"
2015,"iOS, Objective-C, PHP, SQL, Swift"
2015,"C, C#, Java, R"
2015,"Android, C, C++, Matlab"
2015,"C++, C++11, C++14,C++17"
2015,"Go, Haskell, Python"
2015,"Android, C, C++, C++11, Java, Python, SQL"
2015,"Android, C, C++, C#, Java, JavaScript, PHP, SQL, SQL Server"
2015,"C++, C++11, Java, Python"
2015,C#
2015,"Arduino / Raspberry Pi, C, Java, Matlab, G/LabVIEW"
2015,"C++, C#"
2015,"C++, C++11, JavaScript, Node.js, Python"
2015,"Android, Java, JavaScript"
2015,"C, C++, Java, SQL, SQL Server, Visual Basic"
2015,"Java, Python"
2015,
2015,C
2015,"Android, C, C++, C#, Java, JavaScript, PHP, Python, SQL, SQL Server"
2015,"Java, PHP, SQL"
2015,"C, iOS, Java, Swift"
2015,Java
2015,"Android, C++, C++11, C#"
2015,"C++, JavaScript, Node.js, Python"
2015,"C++, C++11, Java, JavaScript, Perl, Python, Regex"
2015,"C, C++, C#, Java, JavaScript, Matlab, PHP, SQL, SQL Server"
2015,"Java, Python, R"
2015,"C++, C#, Java"
2015,"C++, C++11, C#, Java"
2015,JavaScript
2015,"Android, Java"
2015,"AngularJS, C++, C++11, JavaScript"
2015,"Java, JavaScript, MongoDB, Node.js, Python"
2015,"Android, Arduino / Raspberry Pi, C#, JavaScript, PHP"
2015,"AngularJS, C, C++, C#, Java, Matlab, Python, SQL"
2015,"Arduino / Raspberry Pi, JavaScript, Node.js"
2015,"Android, C#, Java"
2015,"C, C++, C++11, C#, Python"
2015,"C, C++, C++11, Hadoop"
2015,"Arduino / Raspberry Pi, C++, SQL, SQL Server, Visual Basic"
2015,"C, Java"
2015,"C#, Java, JavaScript, PHP, Python, R, SQL"
2015,"Android, C, C++"
2015,"C, C++, Perl, SQL"
2015,"Java, Python, Scala, SQL"
2015,"C++, C++11"
2015,"JavaScript, PHP, SQL"
2015,"Java, PHP"
2015,"C, C++, C++11, Java, Perl"
2015,"Java, JavaScript, Node.js, PHP, Python"
2015,"Java, JavaScript, PHP, SQL, Wordpress"
2015,"C, Java, Python, Ruby, SQL"
2015,"C++, JavaScript, LAMP, PHP, Python, SQL"
2015,"C, C++, Java, JavaScript, LAMP, PHP, SQL"
2015,"AngularJS, JavaScript, Node.js, SQL"
2015,"C++, C#, SQL Server, Windows Phone"
2015,"Java, JavaScript, PHP, Scala, SQL"
2015,"Arduino / Raspberry Pi, Java, Matlab"
2015,"C++, JavaScript, PHP, Python, Wordpress"
2015,"JavaScript, PHP"
2015,"JavaScript, LAMP, PHP, SQL, SQL Server, Wordpress"
2015,"Android, Java, JavaScript, PHP, Scala, SQL"
2015,"C, C++, JavaScript, PHP, SQL, Visual Basic, Wordpress"
2015,"Java, JavaScript, PHP, SQL"
2015,"Android, C++, C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, PHP, SQL, SQL Server"
2015,"Android, AngularJS, Cordova, Java, JavaScript, MongoDB, PHP, Python"
2015,JavaScript
2015,"Java, Python"
2015,"Android, Java"
2015,"Android, C++, JavaScript, PHP"
2015,"Arduino / Raspberry Pi, C, Java, JavaScript"
2015,"Android, Java, JavaScript, SQL"
2015,"Android, Java, JavaScript"
2015,"C++, JavaScript, LAMP, PHP, SQL"
2015,"C, Clojure, Haskell, Java, JavaScript, Node.js, SQL, SQL Server"
2015,"Arduino / Raspberry Pi, JavaScript, Python, Ruby"
2015,"Android, Java, JavaScript, Node.js"
2015,Java
2015,"C, C++, C++11, Java, Python, SQL"
2015,"Android, Arduino / Raspberry Pi, C, C++, C++11, Java, SQL Server"
2015,"Java, JavaScript, LAMP, PHP"
2015,"JavaScript, PHP"
2015,"C#, Python"
2015,"Java, JavaScript"
2015,Java
2015,"Java, SQL"
2015,R
2015,"Java, Python"
2015,"C++, C++11, Cloud (AWS, GAE, Azure, etc.), Haskell, LAMP, Scala"
2015,"Java, Python, Visual Basic"
2015,"C, C++, C++11"
2015,C++
2015,"Android, Java, SQL"
2015,C
2015,
2015,"Arduino / Raspberry Pi, C++, Java, JavaScript, PHP, Python, SQL, SQL Server"
2015,"AngularJS, Java, JavaScript, SQL, SQL Server, Wordpress"
2015,"C, C++, Java, JavaScript, PHP, Python, SQL, Visual Basic"
2015,"Android, C, C++, C#, iOS, Java, JavaScript, Objective-C, PHP, SQL, Visual Basic, Wordpress"
2015,"C, C++, Cloud (AWS, GAE, Azure, etc.), Hadoop, Python, Spark"
2015,"C#, Haskell, iOS, Java, JavaScript, Objective-C, Lisp (Scheme)"
2015,C++
2015,"JavaScript, Python"
2015,"Java, JavaScript"
2015,"C, Java, Python"
2015,"PHP, Sharepoint"
2015,"Arduino / Raspberry Pi, C#, Java, JavaScript, Python"
2015,"php,python,c++,java"
2015,"Android, Java"
2015,"Java, Actionscript3.0"
2015,"Android, C, Java, JavaScript, Objective-C, PHP, Python, SQL, SQL Server"
2015,"Java, JavaScript, PHP"
2015,
2015,"C, C++, C++11, Java"
2015,"Haskell, Java, JavaScript, Matlab, PHP, Python, Swift"
2015,"C, Java, JavaScript"
2015,"Android, Arduino / Raspberry Pi, C++, Java"
2015,
2015,"JavaScript, Python"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, C++, C++11, C#, Cassandra, CoffeeScript, Cordova, Clojure, Cloud (AWS, GAE, Azure, etc.), Dart, F#, Go, Hadoop, Haskell, iOS, Java, JavaScript, LAMP, Matlab, MongoDB, Node.js, Objective-C, Perl, PHP, Python, R, Redis, Ruby, Rust, Salesforce, Scala, Sharepoint, Spark, SQL, SQL Server, Swift, Visual Basic, Windows Phone, Wordpress"
2015,"Arduino / Raspberry Pi, Python"
2015,"C#, Java, JavaScript"
2015,"C, C++, C#, Java"
2015,C++
2015,"C, C++"
2015,"Android, Java, JavaScript, PHP, SQL"
2015,"Java, LAMP, PHP, Ruby"
2015,"JavaScript, Ruby"
2015,"JavaScript, PHP, SQL, SQL Server, Visual Basic"
2015,"C++, Java, JavaScript, PHP, SQL"
2015,
2015,"Java, PHP, SQL"
2015,"C, C#, Java, JavaScript, Node.js, Python, Ruby, SQL"
2015,C++
2015,"C, C++, C++11"
2015,"Android, C, C++, Java"
2015,"Android, C"
2015,Python
2015,"C, Python, Visual Basic"
2015,"C, Python"
2015,"Python, SQL"
2015,"Arduino / Raspberry Pi, C++, C++11, Python, SQL, Visual Basic"
2015,
2015,Java
2015,"Android, C#, JavaScript"
2015,"Android, C++"
2015,"Arduino / Raspberry Pi, JavaScript, PHP, SQL, HTML, CSS & ActionScript 3"
2015,
2015,"Android, Java"
2015,"Arduino / Raspberry Pi, JavaScript, PHP"
2015,
2015,"CoffeeScript, Go, JavaScript, Python"
2015,"Java, JavaScript"
2015,"Java, R"
2015,"Matlab, Python"
2015,"C, Java"
2015,"iOS, JavaScript, PHP, SQL"
2015,"C++, C++11, C#, Java, JavaScript, PHP, Python, SQL"
2015,"Java, Python, SQL"
2015,"C#, JavaScript, SQL, SQL Server, Windows Phone"
2015,"C++, C#, Perl, Python"
2015,"C, C++11, Python"
2015,"JavaScript, Node.js, Visual Basic"
2015,"JavaScript, Matlab, PHP, Wordpress"
2015,"C, C++, Java, MongoDB, PHP, SQL"
2015,"Android, Arduino / Raspberry Pi, C#, Java, Python, SQL, Visual Basic"
2015,"C, Java"
2015,"Android, Arduino / Raspberry Pi, Java, JavaScript, Python"
2015,"AngularJS, F#"
2015,"C++, C++11, C#, Java, Node.js, PHP"
2015,"Arduino / Raspberry Pi, C, C#, Clojure, Haskell, LAMP, Python"
2015,"C, C++, C++11, Python"
2015,"C, C++, C++11, C#, Matlab"
2015,"C++, Java, PHP, SQL"
2015,"Python, Cobra"
2015,Fortran
2015,Matlab
2015,"C, C++, JavaScript, Python"
2015,"Android, C, C++, C#, Java, JavaScript"
2015,"C, C++, Java"
2015,"C++, JavaScript, LAMP, PHP, Python, SQL"
2015,"Android, Java, Python, R, SQL"
2015,"C++, C++11"
2015,Java
2015,"Cloud (AWS, GAE, Azure, etc.), JavaScript, LAMP, MongoDB, Node.js, PHP, Python, Wordpress"
2015,"Arduino / Raspberry Pi, C++, Cloud (AWS, GAE, Azure, etc.), Go, iOS, JavaScript, MongoDB, Objective-C"
2015,Python
2015,"Android, C++, C#, Java"
2015,"C++, C++11, C#, Python, SQL, SQL Server"
2015,"C#, Java, Python, Visual Basic"
2015,"Java, JavaScript, PHP, SQL"
2015,"Arduino / Raspberry Pi, JavaScript"
2015,"Android, Arduino / Raspberry Pi, AngularJS, Java, JavaScript, PHP, Python, SQL"
2015,"AngularJS, Cordova, JavaScript, Node.js, PHP, SQL"
2015,"Matlab, Python"
2015,"Java, JavaScript, Scala"
2015,"Java, Python"
2015,"Android, C++, C++11, C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, PHP, Python"
2015,
2015,"JavaScript, Python"
2015,"Arduino / Raspberry Pi, C#, Cloud (AWS, GAE, Azure, etc.), Java, JavaScript, R, SQL, SQL Server, Visual Basic, Windows Phone"
2015,"Android, Java, JavaScript, Node.js, PHP, SQL, Wordpress"
2015,"Android, C++"
2015,"Android, C, C++, C++11, C#, Wordpress"
2015,"JavaScript, PHP, Python, Rust"
2015,"Android, C#, iOS, Java, Objective-C, SQL, Swift"
2015,"Android, C, C++, C#, Java, JavaScript, Matlab, PHP, SQL, Visual Basic"
2015,"PHP, SQL"
2015,"C++, C#, Java, PHP"
2015,"Java, PHP, SQL"
2015,"Android, Arduino / Raspberry Pi, C++11, Java, LAMP, Python, SQL"
2015,"C, Java, Perl, PHP, SQL"
2015,"Haskell, iOS, Matlab, Objective-C, Sharepoint, Visual Basic"
2015,C
2015,"C#, R, Visual Basic"
2015,"Android, Java, JavaScript, SQL"
2015,"Android, C, C++, C#, Java"
2015,"Android, C, C++, C#, Java"
2015,"Arduino / Raspberry Pi, C, C#, Python, SQL"
2015,"Arduino / Raspberry Pi, Cordova, Java, JavaScript, Python, SQL"
2015,"Android, C, C++, C++11, C#, Java, Matlab, PHP"
2015,"Android, C, C++, iOS, Java, JavaScript, PHP, Ruby, SQL"
2015,"Android, C++, Java, PHP, SQL, Visual Basic, Wordpress"
2015,"Android, Java"
2015,"AngularJS, C#, JavaScript, MongoDB, Node.js"
2015,"C, Go, JavaScript"
2015,"Arduino / Raspberry Pi, C, C++, C++11, C#, Java, Matlab, R, Windows Phone"
2015,"Android, C, C++, Java, SQL"
2015,"Android, C++, C#, iOS, Java, JavaScript, PHP, SQL, SQL Server, Groovy"
2015,"Android, C#, Java, PHP, SQL Server, Visual Basic"
2015,"Arduino / Raspberry Pi, C, Java, JavaScript, PHP, Python, Ruby, SQL"
2015,"C, C++, C#, Java, JavaScript"
2015,"Java, Matlab"
2015,Matlab
2015,"AngularJS, C++, JavaScript, PHP"
2015,"C++, Haskell, Python"
2015,"C++11, C#, Java, SQL"
2015,"Java, Python"
2015,"JavaScript, SQL"
2015,Java
2015,"C#, Java, JavaScript"
2015,"Android, C, C++, Java, JavaScript, SQL, SQL Server"
2015,"Android, C++, Java, Python"
2015,
2015,C
2015,"C++, Java, Python"
2015,Java
2015,"C++, Java, JavaScript, Matlab"
2015,"Arduino / Raspberry Pi, C#, JavaScript, PHP, SQL"
2015,"AngularJS, C++, C++11, C#, Go, JavaScript, MongoDB, Node.js"
2015,"Android, AngularJS, C, C++, C#, Cordova, Java, JavaScript, Node.js, SQL"
2015,"Android, Arduino / Raspberry Pi, AngularJS, C, C++, C++11, Java, JavaScript, Matlab, PHP, SQL"
2015,"C++, C++11, Java, JavaScript, PHP, SQL"
2015,"Java, JavaScript"
2015,"Arduino / Raspberry Pi, JavaScript, LAMP, PHP, SQL, Wordpress"
2015,"Android, iOS, JavaScript, PHP, SQL"
2015,"C, C++, C++11, C#"
2015,"Java, SQL, lisp"
2015,"C++11, Java, JavaScript, Node.js, Python"
2015,"Android, C, C++, C#, Java, JavaScript, LAMP, SQL, SQL Server, ASP.Net"
2015,"Android, C#, Java, JavaScript, Node.js, PHP, SQL, phonegap"
2015,"C, C++, Java, SQL"
2015,"AngularJS, JavaScript, PHP, SQL"
2015,"C#, Java"
2015,"C++, C++11, C#, Java, JavaScript, PHP, SQL"
2015,"C++, C++11, C#, Python, Windows Phone"
2015,"Android, C#, Java, Python, SQL"
2015,"C, C++, C++11, C#, Java, JavaScript, Matlab, PHP, Scala, SQL"
2015,"C, C++, Java, JavaScript, PHP, SQL"
2015,"C, Java, JavaScript, PHP"
2015,"JavaScript, PHP"
2015,"Android, C, C++, C++11, Haskell, Java, JavaScript, LAMP, Matlab, Node.js, PHP, Python, SQL"
2015,"C#, JavaScript, PHP, Python"
2015,"Android, C#, CoffeeScript, JavaScript, Node.js, PHP, SQL, Visual Basic, HTML, CSS, Markdown, jQuery, Hexo"
2015,C#
2015,"C#, Java, PHP, SQL, SQL Server, Lua"
2015,"AngularJS, PHP, SQL"
2015,"C++, Java, JavaScript, HTML"
2015,"C, C++, C#, Assembler MIPS32"
2015,"Android, C, CoffeeScript, Go, Java"
2015,"C, C++, Python"
2015,"Android, Arduino / Raspberry Pi, C++, C++11, Haskell, JavaScript, SQL, SQL Server"
2015,"Android, Arduino / Raspberry Pi, C, C++, Java, Matlab, Ruby, SQL"
2015,"C#, PHP"
2015,"C, C++, C++11, C#, Java, JavaScript, MongoDB, Perl, PHP, Ruby, SQL, SQL Server, Visual Basic"
2015,"Arduino / Raspberry Pi, C, C++, C++11, Java, JavaScript, PHP, Python, Ruby, Scala"
2015,"C, Python"
2015,"C#, JavaScript, Python"
2015,"AngularJS, C, Go, JavaScript, Python, SQL, Django"
2015,"C++, Java"
2015,"C#, Cloud (AWS, GAE, Azure, etc.), JavaScript"
2015,"Java, Visual Basic"
2015,"AngularJS, Cordova, Java, JavaScript, Windows Phone"
2015,"C, R"
2015,"Arduino / Raspberry Pi, C++, C++11, PHP, Python"
2015,"C, C++11, Python"
2015,Java
2015,"Java, PHP, SQL"
2015,"C++, Java, SQL"
2015,"C++, C++11"
2015,"SQL, Visual Basic"
2015,"Arduino / Raspberry Pi, iOS, Objective-C, Python, Swift"
2015,C
2015,"C#, Java, LAMP, PHP, SQL, SQL Server"
2015,"Android, AngularJS, C, C++, Java, JavaScript, Matlab, Ruby"
2015,"C, C#, Matlab"
2015,"Android, C, C++, C#, JavaScript, LAMP, MongoDB, Node.js, SQL, SQL Server"
2015,"C, C++, C++11"
2015,"Android, C, Java, JavaScript"
2015,"Android, Java, LAMP, PHP, SQL"
2015,"C++, C++11, CoffeeScript, Python, SQL"
